r,t,y,SalvageValue
"REGION1","LNDAGRBC1C05",2044,0
"REGION1","LNDAGRBC1C05",2045,0
"REGION1","LNDAGRBC1C05",2046,0
"REGION1","LNDAGRBC1C05",2047,0
"REGION1","LNDAGRBC1C05",2048,0
"REGION1","LNDAGRBC1C05",2049,0
"REGION1","LNDAGRBC1C05",2050,5.32898707713348
"REGION1","LNDAGRBC1C06",2020,0
"REGION1","LNDAGRBC1C06",2021,0
"REGION1","LNDAGRBC1C06",2022,0
"REGION1","LNDAGRBC1C06",2023,0
"REGION1","LNDAGRBC1C06",2024,0
"REGION1","LNDAGRBC1C06",2025,0
"REGION1","LNDAGRBC1C06",2026,0
"REGION1","LNDAGRBC1C06",2027,0
"REGION1","LNDAGRBC1C06",2028,0
"REGION1","LNDAGRBC1C06",2029,0
"REGION1","LNDAGRBC1C06",2030,0
"REGION1","LNDAGRBC1C06",2031,0
"REGION1","LNDAGRBC1C06",2032,0
"REGION1","LNDAGRBC1C06",2033,0
"REGION1","LNDAGRBC1C06",2034,0
"REGION1","LNDAGRBC1C06",2035,0
"REGION1","LNDAGRBC1C06",2036,0
"REGION1","LNDAGRBC1C06",2037,1.01949510697687e-06
"REGION1","LNDAGRBC1C06",2038,1.99044282790082e-06
"REGION1","LNDAGRBC1C06",2039,2.91515494308307e-06
"REGION1","LNDAGRBC1C06",2040,4.14090888873246e-06
"REGION1","LNDAGRBC1C06",2041,4.63457429555175e-06
"REGION1","LNDAGRBC1C06",2042,5.4333753884434e-06
"REGION1","LNDAGRBC1C06",2043,6.75724181899002e-06
"REGION1","LNDAGRBC1C06",2044,7.54764487934769e-06
"REGION1","LNDAGRBC1C06",2045,7.60870889056482e-06
"REGION1","LNDAGRBC1C06",2046,9.76877262225684e-06
"REGION1","LNDAGRBC1C06",2047,8.89176608385576e-06
"REGION1","LNDAGRBC1C06",2048,1.1212906261558e-05
"REGION1","LNDAGRBC1C06",2049,1.18838161994224e-05
"REGION1","LNDAGRBC1C06",2050,0.0329453483194337
"REGION1","LNDAGRBC1C07",2020,0
"REGION1","LNDAGRBC1C07",2021,0
"REGION1","LNDAGRBC1C07",2022,0
"REGION1","LNDAGRBC1C07",2023,0
"REGION1","LNDAGRBC1C07",2024,0
"REGION1","LNDAGRBC1C07",2025,0
"REGION1","LNDAGRBC1C07",2026,0
"REGION1","LNDAGRBC1C07",2027,0
"REGION1","LNDAGRBC1C07",2028,0
"REGION1","LNDAGRBC1C07",2029,0
"REGION1","LNDAGRBC1C07",2030,0
"REGION1","LNDAGRBC1C07",2031,0
"REGION1","LNDAGRBC1C07",2032,0
"REGION1","LNDAGRBC1C07",2033,0
"REGION1","LNDAGRBC1C07",2034,0
"REGION1","LNDAGRBC1C07",2035,0
"REGION1","LNDAGRBC1C07",2036,0
"REGION1","LNDAGRBC1C07",2037,4.26334317464156e-06
"REGION1","LNDAGRBC1C07",2038,8.50461935560154e-06
"REGION1","LNDAGRBC1C07",2039,1.24556620295066e-05
"REGION1","LNDAGRBC1C07",2040,1.62185598141836e-05
"REGION1","LNDAGRBC1C07",2041,2.02235969260464e-05
"REGION1","LNDAGRBC1C07",2042,2.42032176394665e-05
"REGION1","LNDAGRBC1C07",2043,2.75920707608636e-05
"REGION1","LNDAGRBC1C07",2044,3.14485203307363e-05
"REGION1","LNDAGRBC1C07",2045,3.45850404115831e-05
"REGION1","LNDAGRBC1C07",2046,3.83236464413147e-05
"REGION1","LNDAGRBC1C07",2047,4.12254609378903e-05
"REGION1","LNDAGRBC1C07",2048,4.39890937918301e-05
"REGION1","LNDAGRBC1C07",2049,4.84494044962484e-05
"REGION1","LNDAGRBC1C07",2050,0.125812401491362
"REGION1","LNDBARBC1",2020,0
"REGION1","LNDBARBC1",2021,0
"REGION1","LNDBARBC1",2022,0
"REGION1","LNDBARBC1",2023,0
"REGION1","LNDBARBC1",2024,0
"REGION1","LNDBARBC1",2025,0
"REGION1","LNDBARBC1",2026,0
"REGION1","LNDBARBC1",2027,0
"REGION1","LNDBARBC1",2028,0
"REGION1","LNDBARBC1",2029,0
"REGION1","LNDBARBC1",2030,0
"REGION1","LNDBARBC1",2031,0
"REGION1","LNDBARBC1",2032,0
"REGION1","LNDBARBC1",2033,0
"REGION1","LNDBARBC1",2034,0
"REGION1","LNDBARBC1",2035,0
"REGION1","LNDBARBC1",2036,0
"REGION1","LNDBARBC1",2037,0
"REGION1","LNDBARBC1",2038,0
"REGION1","LNDBARBC1",2039,0
"REGION1","LNDBARBC1",2040,0
"REGION1","LNDBARBC1",2041,0
"REGION1","LNDBARBC1",2042,0
"REGION1","LNDBARBC1",2043,0
"REGION1","LNDBARBC1",2044,0
"REGION1","LNDBARBC1",2045,0
"REGION1","LNDBARBC1",2046,0
"REGION1","LNDBARBC1",2047,0
"REGION1","LNDBARBC1",2048,0
"REGION1","LNDBARBC1",2049,0
"REGION1","LNDBARBC1",2050,0
"REGION1","LNDBLTBC1",2020,0
"REGION1","LNDBLTBC1",2021,0
"REGION1","LNDBLTBC1",2022,0
"REGION1","LNDBLTBC1",2023,0
"REGION1","LNDBLTBC1",2024,0
"REGION1","LNDBLTBC1",2025,0
"REGION1","LNDBLTBC1",2026,0
"REGION1","LNDBLTBC1",2027,0
"REGION1","LNDBLTBC1",2028,0
"REGION1","LNDBLTBC1",2029,0
"REGION1","LNDBLTBC1",2030,0
"REGION1","LNDBLTBC1",2031,0
"REGION1","LNDBLTBC1",2032,0
"REGION1","LNDBLTBC1",2033,0
"REGION1","LNDBLTBC1",2034,0
"REGION1","LNDBLTBC1",2035,0
"REGION1","LNDBLTBC1",2036,0
"REGION1","LNDBLTBC1",2037,0
"REGION1","LNDBLTBC1",2038,0
"REGION1","LNDBLTBC1",2039,0
"REGION1","LNDBLTBC1",2040,0
"REGION1","LNDBLTBC1",2041,0
"REGION1","LNDBLTBC1",2042,0
"REGION1","LNDBLTBC1",2043,0
"REGION1","LNDBLTBC1",2044,0
"REGION1","LNDBLTBC1",2045,0
"REGION1","LNDBLTBC1",2046,0
"REGION1","LNDBLTBC1",2047,0
"REGION1","LNDBLTBC1",2048,0
"REGION1","LNDBLTBC1",2049,0
"REGION1","LNDBLTBC1",2050,0
"REGION1","LNDFORBC1",2020,0
"REGION1","LNDFORBC1",2021,0
"REGION1","LNDFORBC1",2022,0
"REGION1","LNDFORBC1",2023,0
"REGION1","LNDFORBC1",2024,0
"REGION1","LNDFORBC1",2025,0
"REGION1","LNDFORBC1",2026,0
"REGION1","LNDFORBC1",2027,0
"REGION1","LNDFORBC1",2028,0
"REGION1","LNDFORBC1",2029,0
"REGION1","LNDFORBC1",2030,0
"REGION1","LNDFORBC1",2031,0
"REGION1","LNDFORBC1",2032,0
"REGION1","LNDFORBC1",2033,0
"REGION1","LNDFORBC1",2034,0
"REGION1","LNDFORBC1",2035,0
"REGION1","LNDFORBC1",2036,0
"REGION1","LNDFORBC1",2037,0
"REGION1","LNDFORBC1",2038,0
"REGION1","LNDFORBC1",2039,0
"REGION1","LNDFORBC1",2040,0
"REGION1","LNDFORBC1",2041,0
"REGION1","LNDFORBC1",2042,0
"REGION1","LNDFORBC1",2043,0
"REGION1","LNDFORBC1",2044,0
"REGION1","LNDFORBC1",2045,0
"REGION1","LNDFORBC1",2046,0
"REGION1","LNDFORBC1",2047,0
"REGION1","LNDFORBC1",2048,0
"REGION1","LNDFORBC1",2049,0
"REGION1","LNDFORBC1",2050,0
"REGION1","LNDGRSBC1",2020,0
"REGION1","LNDGRSBC1",2021,0
"REGION1","LNDGRSBC1",2022,0
"REGION1","LNDGRSBC1",2023,0
"REGION1","LNDGRSBC1",2024,0
"REGION1","LNDGRSBC1",2025,0
"REGION1","LNDGRSBC1",2026,0
"REGION1","LNDGRSBC1",2027,0
"REGION1","LNDGRSBC1",2028,0
"REGION1","LNDGRSBC1",2029,0
"REGION1","LNDGRSBC1",2030,0
"REGION1","LNDGRSBC1",2031,0
"REGION1","LNDGRSBC1",2032,0
"REGION1","LNDGRSBC1",2033,0
"REGION1","LNDGRSBC1",2034,0
"REGION1","LNDGRSBC1",2035,0
"REGION1","LNDGRSBC1",2036,0
"REGION1","LNDGRSBC1",2037,0
"REGION1","LNDGRSBC1",2038,0
"REGION1","LNDGRSBC1",2039,0
"REGION1","LNDGRSBC1",2040,0
"REGION1","LNDGRSBC1",2041,0
"REGION1","LNDGRSBC1",2042,0
"REGION1","LNDGRSBC1",2043,0
"REGION1","LNDGRSBC1",2044,0
"REGION1","LNDGRSBC1",2045,0
"REGION1","LNDGRSBC1",2046,0
"REGION1","LNDGRSBC1",2047,0
"REGION1","LNDGRSBC1",2048,0
"REGION1","LNDGRSBC1",2049,0
"REGION1","LNDGRSBC1",2050,0
"REGION1","LNDOTHBC1",2020,0
"REGION1","LNDOTHBC1",2021,0
"REGION1","LNDOTHBC1",2022,0
"REGION1","LNDOTHBC1",2023,0
"REGION1","LNDOTHBC1",2024,0
"REGION1","LNDOTHBC1",2025,0
"REGION1","LNDOTHBC1",2026,0
"REGION1","LNDOTHBC1",2027,0
"REGION1","LNDOTHBC1",2028,0
"REGION1","LNDOTHBC1",2029,0
"REGION1","LNDOTHBC1",2030,0
"REGION1","LNDOTHBC1",2031,0
"REGION1","LNDOTHBC1",2032,0
"REGION1","LNDOTHBC1",2033,0
"REGION1","LNDOTHBC1",2034,0
"REGION1","LNDOTHBC1",2035,0
"REGION1","LNDOTHBC1",2036,0
"REGION1","LNDOTHBC1",2037,0
"REGION1","LNDOTHBC1",2038,0
"REGION1","LNDOTHBC1",2039,0
"REGION1","LNDOTHBC1",2040,0
"REGION1","LNDOTHBC1",2041,0
"REGION1","LNDOTHBC1",2042,0
"REGION1","LNDOTHBC1",2043,0
"REGION1","LNDOTHBC1",2044,0
"REGION1","LNDOTHBC1",2045,0
"REGION1","LNDOTHBC1",2046,0
"REGION1","LNDOTHBC1",2047,0
"REGION1","LNDOTHBC1",2048,0
"REGION1","LNDOTHBC1",2049,0
"REGION1","LNDOTHBC1",2050,0
"REGION1","LNDWATBC1",2020,0
"REGION1","LNDWATBC1",2021,0
"REGION1","LNDWATBC1",2022,0
"REGION1","LNDWATBC1",2023,0
"REGION1","LNDWATBC1",2024,0
"REGION1","LNDWATBC1",2025,0
"REGION1","LNDWATBC1",2026,0
"REGION1","LNDWATBC1",2027,0
"REGION1","LNDWATBC1",2028,0
"REGION1","LNDWATBC1",2029,0
"REGION1","LNDWATBC1",2030,0
"REGION1","LNDWATBC1",2031,0
"REGION1","LNDWATBC1",2032,0
"REGION1","LNDWATBC1",2033,0
"REGION1","LNDWATBC1",2034,0
"REGION1","LNDWATBC1",2035,0
"REGION1","LNDWATBC1",2036,0
"REGION1","LNDWATBC1",2037,0
"REGION1","LNDWATBC1",2038,0
"REGION1","LNDWATBC1",2039,0
"REGION1","LNDWATBC1",2040,0
"REGION1","LNDWATBC1",2041,0
"REGION1","LNDWATBC1",2042,0
"REGION1","LNDWATBC1",2043,0
"REGION1","LNDWATBC1",2044,0
"REGION1","LNDWATBC1",2045,0
"REGION1","LNDWATBC1",2046,0
"REGION1","LNDWATBC1",2047,0
"REGION1","LNDWATBC1",2048,0
"REGION1","LNDWATBC1",2049,0
"REGION1","LNDWATBC1",2050,0
"REGION1","PWRTRNB01",2020,0
"REGION1","PWRTRNB01",2021,0
"REGION1","PWRTRNB01",2022,0
"REGION1","PWRTRNB01",2023,0
"REGION1","PWRTRNB01",2024,0
"REGION1","PWRTRNB01",2025,0
"REGION1","PWRTRNB01",2026,0
"REGION1","PWRTRNB01",2027,0
"REGION1","PWRTRNB01",2028,0
"REGION1","PWRTRNB01",2029,0
"REGION1","PWRTRNB01",2030,0
"REGION1","PWRTRNB01",2031,0
"REGION1","PWRTRNB01",2032,0
"REGION1","PWRTRNB01",2033,0
"REGION1","PWRTRNB01",2034,0
"REGION1","PWRTRNB01",2035,0
"REGION1","PWRTRNB01",2036,0
"REGION1","PWRTRNB01",2037,0
"REGION1","PWRTRNB01",2038,0
"REGION1","PWRTRNB01",2039,0
"REGION1","PWRTRNB01",2040,0
"REGION1","PWRTRNB01",2041,0
"REGION1","PWRTRNB01",2042,0
"REGION1","PWRTRNB01",2043,0
"REGION1","PWRTRNB01",2044,0
"REGION1","PWRTRNB01",2045,0
"REGION1","PWRTRNB01",2046,0
"REGION1","PWRTRNB01",2047,0
"REGION1","PWRTRNB01",2048,0
"REGION1","PWRTRNB01",2049,0
"REGION1","PWRTRNB01",2050,0
