r,t,e,m,y,AnnualTechnologyEmissionByMode
"REGION1","LNDAGRBC1C07","CO2",5,2042,0
"REGION1","LNDAGRBC1C07","CO2",5,2043,0
"REGION1","LNDAGRBC1C07","CO2",5,2044,0
"REGION1","LNDAGRBC1C07","CO2",5,2045,0
"REGION1","LNDAGRBC1C07","CO2",5,2046,0
"REGION1","LNDAGRBC1C07","CO2",5,2047,0
"REGION1","LNDAGRBC1C07","CO2",5,2048,0
"REGION1","LNDAGRBC1C07","CO2",5,2049,0
"REGION1","LNDAGRBC1C07","CO2",5,2050,0
"REGION1","LNDAGRBC1C07","CO2",10,2020,0
"REGION1","LNDAGRBC1C07","CO2",10,2021,0
"REGION1","LNDAGRBC1C07","CO2",10,2022,0
"REGION1","LNDAGRBC1C07","CO2",10,2023,0
"REGION1","LNDAGRBC1C07","CO2",10,2024,0
"REGION1","LNDAGRBC1C07","CO2",10,2025,0
"REGION1","LNDAGRBC1C07","CO2",10,2026,0
"REGION1","LNDAGRBC1C07","CO2",10,2027,0
"REGION1","LNDAGRBC1C07","CO2",10,2028,0
"REGION1","LNDAGRBC1C07","CO2",10,2029,0
"REGION1","LNDAGRBC1C07","CO2",10,2030,0
"REGION1","LNDAGRBC1C07","CO2",10,2031,0
"REGION1","LNDAGRBC1C07","CO2",10,2032,0
"REGION1","LNDAGRBC1C07","CO2",10,2033,0
"REGION1","LNDAGRBC1C07","CO2",10,2034,0
"REGION1","LNDAGRBC1C07","CO2",10,2035,0
"REGION1","LNDAGRBC1C07","CO2",10,2036,0
"REGION1","LNDAGRBC1C07","CO2",10,2037,0
"REGION1","LNDAGRBC1C07","CO2",10,2038,0
"REGION1","LNDAGRBC1C07","CO2",10,2039,0
"REGION1","LNDAGRBC1C07","CO2",10,2040,0
"REGION1","LNDAGRBC1C07","CO2",10,2041,0
"REGION1","LNDAGRBC1C07","CO2",10,2042,0
"REGION1","LNDAGRBC1C07","CO2",10,2043,0
"REGION1","LNDAGRBC1C07","CO2",10,2044,0
"REGION1","LNDAGRBC1C07","CO2",10,2045,0
"REGION1","LNDAGRBC1C07","CO2",10,2046,0
"REGION1","LNDAGRBC1C07","CO2",10,2047,0
"REGION1","LNDAGRBC1C07","CO2",10,2048,0
"REGION1","LNDAGRBC1C07","CO2",10,2049,0
"REGION1","LNDAGRBC1C07","CO2",10,2050,0
"REGION1","LNDAGRBC1C07","CO2",39,2020,0
"REGION1","LNDAGRBC1C07","CO2",39,2021,0
"REGION1","LNDAGRBC1C07","CO2",39,2022,0
"REGION1","LNDAGRBC1C07","CO2",39,2023,0
"REGION1","LNDAGRBC1C07","CO2",39,2024,0
"REGION1","LNDAGRBC1C07","CO2",39,2025,0
"REGION1","LNDAGRBC1C07","CO2",39,2026,0
"REGION1","LNDAGRBC1C07","CO2",39,2027,0
"REGION1","LNDAGRBC1C07","CO2",39,2028,0
"REGION1","LNDAGRBC1C07","CO2",39,2029,0
"REGION1","LNDAGRBC1C07","CO2",39,2030,0
"REGION1","LNDAGRBC1C07","CO2",39,2031,0
"REGION1","LNDAGRBC1C07","CO2",39,2032,0
"REGION1","LNDAGRBC1C07","CO2",39,2033,0
"REGION1","LNDAGRBC1C07","CO2",39,2034,0
"REGION1","LNDAGRBC1C07","CO2",39,2035,0
"REGION1","LNDAGRBC1C07","CO2",39,2036,0
"REGION1","LNDAGRBC1C07","CO2",39,2037,0
"REGION1","LNDAGRBC1C07","CO2",39,2038,0
"REGION1","LNDAGRBC1C07","CO2",39,2039,0
"REGION1","LNDAGRBC1C07","CO2",39,2040,0
"REGION1","LNDAGRBC1C07","CO2",39,2041,0
"REGION1","LNDAGRBC1C07","CO2",39,2042,0
"REGION1","LNDAGRBC1C07","CO2",39,2043,0
"REGION1","LNDAGRBC1C07","CO2",39,2044,0
"REGION1","LNDAGRBC1C07","CO2",39,2045,0
"REGION1","LNDAGRBC1C07","CO2",39,2046,0
"REGION1","LNDAGRBC1C07","CO2",39,2047,0
"REGION1","LNDAGRBC1C07","CO2",39,2048,0
"REGION1","LNDAGRBC1C07","CO2",39,2049,0
"REGION1","LNDAGRBC1C07","CO2",39,2050,0
"REGION1","LNDAGRBC1C07","CO2",2,2020,0
"REGION1","LNDAGRBC1C07","CO2",2,2021,0
"REGION1","LNDAGRBC1C07","CO2",2,2022,0
"REGION1","LNDAGRBC1C07","CO2",2,2023,0
"REGION1","LNDAGRBC1C07","CO2",2,2024,0
"REGION1","LNDAGRBC1C07","CO2",2,2025,0
"REGION1","LNDAGRBC1C07","CO2",2,2026,0
"REGION1","LNDAGRBC1C07","CO2",2,2027,0
"REGION1","LNDAGRBC1C07","CO2",2,2028,0
"REGION1","LNDAGRBC1C07","CO2",2,2029,0
"REGION1","LNDAGRBC1C07","CO2",2,2030,0
"REGION1","LNDAGRBC1C07","CO2",2,2031,0
"REGION1","LNDAGRBC1C07","CO2",2,2032,0
"REGION1","LNDAGRBC1C07","CO2",2,2033,0
"REGION1","LNDAGRBC1C07","CO2",2,2034,0
"REGION1","LNDAGRBC1C07","CO2",2,2035,0
"REGION1","LNDAGRBC1C07","CO2",2,2036,0
"REGION1","LNDAGRBC1C07","CO2",2,2037,0
"REGION1","LNDAGRBC1C07","CO2",2,2038,0
"REGION1","LNDAGRBC1C07","CO2",2,2039,0
"REGION1","LNDAGRBC1C07","CO2",2,2040,0
"REGION1","LNDAGRBC1C07","CO2",2,2041,0
"REGION1","LNDAGRBC1C07","CO2",2,2042,0
"REGION1","LNDAGRBC1C07","CO2",2,2043,0
"REGION1","LNDAGRBC1C07","CO2",2,2044,0
"REGION1","LNDAGRBC1C07","CO2",2,2045,0
"REGION1","LNDAGRBC1C07","CO2",2,2046,0
"REGION1","LNDAGRBC1C07","CO2",2,2047,0
"REGION1","LNDAGRBC1C07","CO2",2,2048,0
"REGION1","LNDAGRBC1C07","CO2",2,2049,0
"REGION1","LNDAGRBC1C07","CO2",2,2050,0
"REGION1","LNDAGRBC1C07","CO2",31,2020,0
"REGION1","LNDAGRBC1C07","CO2",31,2021,0
"REGION1","LNDAGRBC1C07","CO2",31,2022,0
"REGION1","LNDAGRBC1C07","CO2",31,2023,0
"REGION1","LNDAGRBC1C07","CO2",31,2024,0
"REGION1","LNDAGRBC1C07","CO2",31,2025,0
"REGION1","LNDAGRBC1C07","CO2",31,2026,0
"REGION1","LNDAGRBC1C07","CO2",31,2027,0
"REGION1","LNDAGRBC1C07","CO2",31,2028,0
"REGION1","LNDAGRBC1C07","CO2",31,2029,0
"REGION1","LNDAGRBC1C07","CO2",31,2030,0
"REGION1","LNDAGRBC1C07","CO2",31,2031,0
"REGION1","LNDAGRBC1C07","CO2",31,2032,0
"REGION1","LNDAGRBC1C07","CO2",31,2033,0
"REGION1","LNDAGRBC1C07","CO2",31,2034,0
"REGION1","LNDAGRBC1C07","CO2",31,2035,0
"REGION1","LNDAGRBC1C07","CO2",31,2036,0
"REGION1","LNDAGRBC1C07","CO2",31,2037,0
"REGION1","LNDAGRBC1C07","CO2",31,2038,0
"REGION1","LNDAGRBC1C07","CO2",31,2039,0
"REGION1","LNDAGRBC1C07","CO2",31,2040,0
"REGION1","LNDAGRBC1C07","CO2",31,2041,0
"REGION1","LNDAGRBC1C07","CO2",31,2042,0
"REGION1","LNDAGRBC1C07","CO2",31,2043,0
"REGION1","LNDAGRBC1C07","CO2",31,2044,0
"REGION1","LNDAGRBC1C07","CO2",31,2045,0
"REGION1","LNDAGRBC1C07","CO2",31,2046,0
"REGION1","LNDAGRBC1C07","CO2",31,2047,0
"REGION1","LNDAGRBC1C07","CO2",31,2048,0
"REGION1","LNDAGRBC1C07","CO2",31,2049,0
"REGION1","LNDAGRBC1C07","CO2",31,2050,0
"REGION1","LNDAGRBC1C07","CO2",37,2020,0
"REGION1","LNDAGRBC1C07","CO2",37,2021,0
"REGION1","LNDAGRBC1C07","CO2",37,2022,0
"REGION1","LNDAGRBC1C07","CO2",37,2023,0
"REGION1","LNDAGRBC1C07","CO2",37,2024,0
"REGION1","LNDAGRBC1C07","CO2",37,2025,0
"REGION1","LNDAGRBC1C07","CO2",37,2026,0
"REGION1","LNDAGRBC1C07","CO2",37,2027,0
"REGION1","LNDAGRBC1C07","CO2",37,2028,0
"REGION1","LNDAGRBC1C07","CO2",37,2029,0
"REGION1","LNDAGRBC1C07","CO2",37,2030,0
"REGION1","LNDAGRBC1C07","CO2",37,2031,0
"REGION1","LNDAGRBC1C07","CO2",37,2032,0
"REGION1","LNDAGRBC1C07","CO2",37,2033,0
"REGION1","LNDAGRBC1C07","CO2",37,2034,0
"REGION1","LNDAGRBC1C07","CO2",37,2035,0
"REGION1","LNDAGRBC1C07","CO2",37,2036,0
"REGION1","LNDAGRBC1C07","CO2",37,2037,0
"REGION1","LNDAGRBC1C07","CO2",37,2038,0
"REGION1","LNDAGRBC1C07","CO2",37,2039,0
"REGION1","LNDAGRBC1C07","CO2",37,2040,0
"REGION1","LNDAGRBC1C07","CO2",37,2041,0
"REGION1","LNDAGRBC1C07","CO2",37,2042,0
"REGION1","LNDAGRBC1C07","CO2",37,2043,0
"REGION1","LNDAGRBC1C07","CO2",37,2044,0
"REGION1","LNDAGRBC1C07","CO2",37,2045,0
"REGION1","LNDAGRBC1C07","CO2",37,2046,0
"REGION1","LNDAGRBC1C07","CO2",37,2047,0
"REGION1","LNDAGRBC1C07","CO2",37,2048,0
"REGION1","LNDAGRBC1C07","CO2",37,2049,0
"REGION1","LNDAGRBC1C07","CO2",37,2050,0
"REGION1","LNDAGRBC1C07","CO2",24,2020,0
"REGION1","LNDAGRBC1C07","CO2",24,2021,0
"REGION1","LNDAGRBC1C07","CO2",24,2022,0
"REGION1","LNDAGRBC1C07","CO2",24,2023,0
"REGION1","LNDAGRBC1C07","CO2",24,2024,0
"REGION1","LNDAGRBC1C07","CO2",24,2025,0
"REGION1","LNDAGRBC1C07","CO2",24,2026,0
"REGION1","LNDAGRBC1C07","CO2",24,2027,0
"REGION1","LNDAGRBC1C07","CO2",24,2028,0
"REGION1","LNDAGRBC1C07","CO2",24,2029,0
"REGION1","LNDAGRBC1C07","CO2",24,2030,0
"REGION1","LNDAGRBC1C07","CO2",24,2031,0
"REGION1","LNDAGRBC1C07","CO2",24,2032,0
"REGION1","LNDAGRBC1C07","CO2",24,2033,0
"REGION1","LNDAGRBC1C07","CO2",24,2034,0
"REGION1","LNDAGRBC1C07","CO2",24,2035,0
"REGION1","LNDAGRBC1C07","CO2",24,2036,0
"REGION1","LNDAGRBC1C07","CO2",24,2037,0
"REGION1","LNDAGRBC1C07","CO2",24,2038,0
"REGION1","LNDAGRBC1C07","CO2",24,2039,0
"REGION1","LNDAGRBC1C07","CO2",24,2040,0
"REGION1","LNDAGRBC1C07","CO2",24,2041,0
"REGION1","LNDAGRBC1C07","CO2",24,2042,0
"REGION1","LNDAGRBC1C07","CO2",24,2043,0
"REGION1","LNDAGRBC1C07","CO2",24,2044,0
"REGION1","LNDAGRBC1C07","CO2",24,2045,0
"REGION1","LNDAGRBC1C07","CO2",24,2046,0
"REGION1","LNDAGRBC1C07","CO2",24,2047,0
"REGION1","LNDAGRBC1C07","CO2",24,2048,0
"REGION1","LNDAGRBC1C07","CO2",24,2049,0
"REGION1","LNDAGRBC1C07","CO2",24,2050,0
"REGION1","LNDAGRBC1C07","CO2",48,2020,0
"REGION1","LNDAGRBC1C07","CO2",48,2021,0
"REGION1","LNDAGRBC1C07","CO2",48,2022,0
"REGION1","LNDAGRBC1C07","CO2",48,2023,0
"REGION1","LNDAGRBC1C07","CO2",48,2024,0
"REGION1","LNDAGRBC1C07","CO2",48,2025,0
"REGION1","LNDAGRBC1C07","CO2",48,2026,0
"REGION1","LNDAGRBC1C07","CO2",48,2027,0
"REGION1","LNDAGRBC1C07","CO2",48,2028,0
"REGION1","LNDAGRBC1C07","CO2",48,2029,0
"REGION1","LNDAGRBC1C07","CO2",48,2030,0
"REGION1","LNDAGRBC1C07","CO2",48,2031,0
"REGION1","LNDAGRBC1C07","CO2",48,2032,0
"REGION1","LNDAGRBC1C07","CO2",48,2033,0
"REGION1","LNDAGRBC1C07","CO2",48,2034,0
"REGION1","LNDAGRBC1C07","CO2",48,2035,0
"REGION1","LNDAGRBC1C07","CO2",48,2036,0
"REGION1","LNDAGRBC1C07","CO2",48,2037,0
"REGION1","LNDAGRBC1C07","CO2",48,2038,0
"REGION1","LNDAGRBC1C07","CO2",48,2039,0
"REGION1","LNDAGRBC1C07","CO2",48,2040,0
"REGION1","LNDAGRBC1C07","CO2",48,2041,0
"REGION1","LNDAGRBC1C07","CO2",48,2042,0
"REGION1","LNDAGRBC1C07","CO2",48,2043,0
"REGION1","LNDAGRBC1C07","CO2",48,2044,0
"REGION1","LNDAGRBC1C07","CO2",48,2045,0
"REGION1","LNDAGRBC1C07","CO2",48,2046,0
"REGION1","LNDAGRBC1C07","CO2",48,2047,0
"REGION1","LNDAGRBC1C07","CO2",48,2048,0
"REGION1","LNDAGRBC1C07","CO2",48,2049,0
"REGION1","LNDAGRBC1C07","CO2",48,2050,0
"REGION1","LNDAGRBC1C07","CO2",23,2020,0
"REGION1","LNDAGRBC1C07","CO2",23,2021,0
"REGION1","LNDAGRBC1C07","CO2",23,2022,0
"REGION1","LNDAGRBC1C07","CO2",23,2023,0
"REGION1","LNDAGRBC1C07","CO2",23,2024,0
"REGION1","LNDAGRBC1C07","CO2",23,2025,0
"REGION1","LNDAGRBC1C07","CO2",23,2026,0
"REGION1","LNDAGRBC1C07","CO2",23,2027,0
"REGION1","LNDAGRBC1C07","CO2",23,2028,0
"REGION1","LNDAGRBC1C07","CO2",23,2029,0
"REGION1","LNDAGRBC1C07","CO2",23,2030,0
"REGION1","LNDAGRBC1C07","CO2",23,2031,0
"REGION1","LNDAGRBC1C07","CO2",23,2032,0
"REGION1","LNDAGRBC1C07","CO2",23,2033,0
"REGION1","LNDAGRBC1C07","CO2",23,2034,0
"REGION1","LNDAGRBC1C07","CO2",23,2035,0
"REGION1","LNDAGRBC1C07","CO2",23,2036,0
"REGION1","LNDAGRBC1C07","CO2",23,2037,0
"REGION1","LNDAGRBC1C07","CO2",23,2038,0
"REGION1","LNDAGRBC1C07","CO2",23,2039,0
"REGION1","LNDAGRBC1C07","CO2",23,2040,0
"REGION1","LNDAGRBC1C07","CO2",23,2041,0
"REGION1","LNDAGRBC1C07","CO2",23,2042,0
"REGION1","LNDAGRBC1C07","CO2",23,2043,0
"REGION1","LNDAGRBC1C07","CO2",23,2044,0
"REGION1","LNDAGRBC1C07","CO2",23,2045,0
"REGION1","LNDAGRBC1C07","CO2",23,2046,0
"REGION1","LNDAGRBC1C07","CO2",23,2047,0
"REGION1","LNDAGRBC1C07","CO2",23,2048,0
"REGION1","LNDAGRBC1C07","CO2",23,2049,0
"REGION1","LNDAGRBC1C07","CO2",23,2050,0
"REGION1","LNDAGRBC1C07","CO2",30,2020,0
"REGION1","LNDAGRBC1C07","CO2",30,2021,0
"REGION1","LNDAGRBC1C07","CO2",30,2022,0
"REGION1","LNDAGRBC1C07","CO2",30,2023,0
"REGION1","LNDAGRBC1C07","CO2",30,2024,0
"REGION1","LNDAGRBC1C07","CO2",30,2025,0
"REGION1","LNDAGRBC1C07","CO2",30,2026,0
"REGION1","LNDAGRBC1C07","CO2",30,2027,0
"REGION1","LNDAGRBC1C07","CO2",30,2028,0
"REGION1","LNDAGRBC1C07","CO2",30,2029,0
"REGION1","LNDAGRBC1C07","CO2",30,2030,0
"REGION1","LNDAGRBC1C07","CO2",30,2031,0
"REGION1","LNDAGRBC1C07","CO2",30,2032,0
"REGION1","LNDAGRBC1C07","CO2",30,2033,0
"REGION1","LNDAGRBC1C07","CO2",30,2034,0
"REGION1","LNDAGRBC1C07","CO2",30,2035,0
"REGION1","LNDAGRBC1C07","CO2",30,2036,0
"REGION1","LNDAGRBC1C07","CO2",30,2037,0
"REGION1","LNDAGRBC1C07","CO2",30,2038,0
"REGION1","LNDAGRBC1C07","CO2",30,2039,0
"REGION1","LNDAGRBC1C07","CO2",30,2040,0
"REGION1","LNDAGRBC1C07","CO2",30,2041,0
"REGION1","LNDAGRBC1C07","CO2",30,2042,0
"REGION1","LNDAGRBC1C07","CO2",30,2043,0
"REGION1","LNDAGRBC1C07","CO2",30,2044,0
"REGION1","LNDAGRBC1C07","CO2",30,2045,0
"REGION1","LNDAGRBC1C07","CO2",30,2046,0
"REGION1","LNDAGRBC1C07","CO2",30,2047,0
"REGION1","LNDAGRBC1C07","CO2",30,2048,0
"REGION1","LNDAGRBC1C07","CO2",30,2049,0
"REGION1","LNDAGRBC1C07","CO2",30,2050,0
"REGION1","LNDAGRBC1C07","CO2",49,2020,0
"REGION1","LNDAGRBC1C07","CO2",49,2021,0
"REGION1","LNDAGRBC1C07","CO2",49,2022,0
"REGION1","LNDAGRBC1C07","CO2",49,2023,0
"REGION1","LNDAGRBC1C07","CO2",49,2024,0
"REGION1","LNDAGRBC1C07","CO2",49,2025,0
"REGION1","LNDAGRBC1C07","CO2",49,2026,0
"REGION1","LNDAGRBC1C07","CO2",49,2027,0
"REGION1","LNDAGRBC1C07","CO2",49,2028,0
"REGION1","LNDAGRBC1C07","CO2",49,2029,0
"REGION1","LNDAGRBC1C07","CO2",49,2030,0
"REGION1","LNDAGRBC1C07","CO2",49,2031,0
"REGION1","LNDAGRBC1C07","CO2",49,2032,0
"REGION1","LNDAGRBC1C07","CO2",49,2033,0
"REGION1","LNDAGRBC1C07","CO2",49,2034,0
"REGION1","LNDAGRBC1C07","CO2",49,2035,0
"REGION1","LNDAGRBC1C07","CO2",49,2036,0
"REGION1","LNDAGRBC1C07","CO2",49,2037,0
"REGION1","LNDAGRBC1C07","CO2",49,2038,0
"REGION1","LNDAGRBC1C07","CO2",49,2039,0
"REGION1","LNDAGRBC1C07","CO2",49,2040,0
"REGION1","LNDAGRBC1C07","CO2",49,2041,0
"REGION1","LNDAGRBC1C07","CO2",49,2042,0
"REGION1","LNDAGRBC1C07","CO2",49,2043,0
"REGION1","LNDAGRBC1C07","CO2",49,2044,0
"REGION1","LNDAGRBC1C07","CO2",49,2045,0
"REGION1","LNDAGRBC1C07","CO2",49,2046,0
"REGION1","LNDAGRBC1C07","CO2",49,2047,0
"REGION1","LNDAGRBC1C07","CO2",49,2048,0
"REGION1","LNDAGRBC1C07","CO2",49,2049,0
"REGION1","LNDAGRBC1C07","CO2",49,2050,0
"REGION1","LNDAGRBC1C07","CO2",51,2020,0
"REGION1","LNDAGRBC1C07","CO2",51,2021,0
"REGION1","LNDAGRBC1C07","CO2",51,2022,0
"REGION1","LNDAGRBC1C07","CO2",51,2023,0
"REGION1","LNDAGRBC1C07","CO2",51,2024,0
"REGION1","LNDAGRBC1C07","CO2",51,2025,0
"REGION1","LNDAGRBC1C07","CO2",51,2026,0
"REGION1","LNDAGRBC1C07","CO2",51,2027,0
"REGION1","LNDAGRBC1C07","CO2",51,2028,0
"REGION1","LNDAGRBC1C07","CO2",51,2029,0
"REGION1","LNDAGRBC1C07","CO2",51,2030,0
"REGION1","LNDAGRBC1C07","CO2",51,2031,0
"REGION1","LNDAGRBC1C07","CO2",51,2032,0
"REGION1","LNDAGRBC1C07","CO2",51,2033,0
"REGION1","LNDAGRBC1C07","CO2",51,2034,0
"REGION1","LNDAGRBC1C07","CO2",51,2035,0
"REGION1","LNDAGRBC1C07","CO2",51,2036,0
"REGION1","LNDAGRBC1C07","CO2",51,2037,0
"REGION1","LNDAGRBC1C07","CO2",51,2038,0
"REGION1","LNDAGRBC1C07","CO2",51,2039,0
"REGION1","LNDAGRBC1C07","CO2",51,2040,0
"REGION1","LNDAGRBC1C07","CO2",51,2041,0
"REGION1","LNDAGRBC1C07","CO2",51,2042,0
"REGION1","LNDAGRBC1C07","CO2",51,2043,0
"REGION1","LNDAGRBC1C07","CO2",51,2044,0
"REGION1","LNDAGRBC1C07","CO2",51,2045,0
"REGION1","LNDAGRBC1C07","CO2",51,2046,0
"REGION1","LNDAGRBC1C07","CO2",51,2047,0
"REGION1","LNDAGRBC1C07","CO2",51,2048,0
"REGION1","LNDAGRBC1C07","CO2",51,2049,0
"REGION1","LNDAGRBC1C07","CO2",51,2050,0
"REGION1","LNDAGRBC1C07","CO2",20,2020,0
"REGION1","LNDAGRBC1C07","CO2",20,2021,0
"REGION1","LNDAGRBC1C07","CO2",20,2022,0
"REGION1","LNDAGRBC1C07","CO2",20,2023,0
"REGION1","LNDAGRBC1C07","CO2",20,2024,0
"REGION1","LNDAGRBC1C07","CO2",20,2025,0
"REGION1","LNDAGRBC1C07","CO2",20,2026,0
"REGION1","LNDAGRBC1C07","CO2",20,2027,0
"REGION1","LNDAGRBC1C07","CO2",20,2028,0
"REGION1","LNDAGRBC1C07","CO2",20,2029,0
"REGION1","LNDAGRBC1C07","CO2",20,2030,0
"REGION1","LNDAGRBC1C07","CO2",20,2031,0
"REGION1","LNDAGRBC1C07","CO2",20,2032,0
"REGION1","LNDAGRBC1C07","CO2",20,2033,0
"REGION1","LNDAGRBC1C07","CO2",20,2034,0
"REGION1","LNDAGRBC1C07","CO2",20,2035,0
"REGION1","LNDAGRBC1C07","CO2",20,2036,0
"REGION1","LNDAGRBC1C07","CO2",20,2037,0
"REGION1","LNDAGRBC1C07","CO2",20,2038,0
"REGION1","LNDAGRBC1C07","CO2",20,2039,0
"REGION1","LNDAGRBC1C07","CO2",20,2040,0
"REGION1","LNDAGRBC1C07","CO2",20,2041,0
"REGION1","LNDAGRBC1C07","CO2",20,2042,0
"REGION1","LNDAGRBC1C07","CO2",20,2043,0
"REGION1","LNDAGRBC1C07","CO2",20,2044,0
"REGION1","LNDAGRBC1C07","CO2",20,2045,0
"REGION1","LNDAGRBC1C07","CO2",20,2046,0
"REGION1","LNDAGRBC1C07","CO2",20,2047,0
"REGION1","LNDAGRBC1C07","CO2",20,2048,0
"REGION1","LNDAGRBC1C07","CO2",20,2049,0
"REGION1","LNDAGRBC1C07","CO2",20,2050,0
"REGION1","LNDAGRBC1C07","CO2",17,2020,0
"REGION1","LNDAGRBC1C07","CO2",17,2021,0
"REGION1","LNDAGRBC1C07","CO2",17,2022,0
"REGION1","LNDAGRBC1C07","CO2",17,2023,0
"REGION1","LNDAGRBC1C07","CO2",17,2024,0
"REGION1","LNDAGRBC1C07","CO2",17,2025,0
"REGION1","LNDAGRBC1C07","CO2",17,2026,0
"REGION1","LNDAGRBC1C07","CO2",17,2027,0
"REGION1","LNDAGRBC1C07","CO2",17,2028,0
"REGION1","LNDAGRBC1C07","CO2",17,2029,0
"REGION1","LNDAGRBC1C07","CO2",17,2030,0
"REGION1","LNDAGRBC1C07","CO2",17,2031,0
"REGION1","LNDAGRBC1C07","CO2",17,2032,0
"REGION1","LNDAGRBC1C07","CO2",17,2033,0
"REGION1","LNDAGRBC1C07","CO2",17,2034,0
"REGION1","LNDAGRBC1C07","CO2",17,2035,0
"REGION1","LNDAGRBC1C07","CO2",17,2036,0
"REGION1","LNDAGRBC1C07","CO2",17,2037,0
"REGION1","LNDAGRBC1C07","CO2",17,2038,0
"REGION1","LNDAGRBC1C07","CO2",17,2039,0
"REGION1","LNDAGRBC1C07","CO2",17,2040,0
"REGION1","LNDAGRBC1C07","CO2",17,2041,0
"REGION1","LNDAGRBC1C07","CO2",17,2042,0
"REGION1","LNDAGRBC1C07","CO2",17,2043,0
"REGION1","LNDAGRBC1C07","CO2",17,2044,0
"REGION1","LNDAGRBC1C07","CO2",17,2045,0
"REGION1","LNDAGRBC1C07","CO2",17,2046,0
"REGION1","LNDAGRBC1C07","CO2",17,2047,0
"REGION1","LNDAGRBC1C07","CO2",17,2048,0
"REGION1","LNDAGRBC1C07","CO2",17,2049,0
"REGION1","LNDAGRBC1C07","CO2",17,2050,0
"REGION1","LNDAGRBC1C07","CO2",1,2020,0
"REGION1","LNDAGRBC1C07","CO2",1,2021,0
"REGION1","LNDAGRBC1C07","CO2",1,2022,0
"REGION1","LNDAGRBC1C07","CO2",1,2023,0
"REGION1","LNDAGRBC1C07","CO2",1,2024,0
"REGION1","LNDAGRBC1C07","CO2",1,2025,0
"REGION1","LNDAGRBC1C07","CO2",1,2026,0
"REGION1","LNDAGRBC1C07","CO2",1,2027,0
"REGION1","LNDAGRBC1C07","CO2",1,2028,0
"REGION1","LNDAGRBC1C07","CO2",1,2029,0
"REGION1","LNDAGRBC1C07","CO2",1,2030,0
"REGION1","LNDAGRBC1C07","CO2",1,2031,0
"REGION1","LNDAGRBC1C07","CO2",1,2032,0
"REGION1","LNDAGRBC1C07","CO2",1,2033,0
"REGION1","LNDAGRBC1C07","CO2",1,2034,0
"REGION1","LNDAGRBC1C07","CO2",1,2035,0
"REGION1","LNDAGRBC1C07","CO2",1,2036,0
"REGION1","LNDAGRBC1C07","CO2",1,2037,0
"REGION1","LNDAGRBC1C07","CO2",1,2038,0
"REGION1","LNDAGRBC1C07","CO2",1,2039,0
"REGION1","LNDAGRBC1C07","CO2",1,2040,0
"REGION1","LNDAGRBC1C07","CO2",1,2041,0
"REGION1","LNDAGRBC1C07","CO2",1,2042,0
"REGION1","LNDAGRBC1C07","CO2",1,2043,0
"REGION1","LNDAGRBC1C07","CO2",1,2044,0
"REGION1","LNDAGRBC1C07","CO2",1,2045,0
"REGION1","LNDAGRBC1C07","CO2",1,2046,0
"REGION1","LNDAGRBC1C07","CO2",1,2047,0
"REGION1","LNDAGRBC1C07","CO2",1,2048,0
"REGION1","LNDAGRBC1C07","CO2",1,2049,0
"REGION1","LNDAGRBC1C07","CO2",1,2050,0
"REGION1","LNDAGRBC1C07","CO2",21,2020,0
"REGION1","LNDAGRBC1C07","CO2",21,2021,0
"REGION1","LNDAGRBC1C07","CO2",21,2022,0
"REGION1","LNDAGRBC1C07","CO2",21,2023,0
"REGION1","LNDAGRBC1C07","CO2",21,2024,0
"REGION1","LNDAGRBC1C07","CO2",21,2025,0
"REGION1","LNDAGRBC1C07","CO2",21,2026,0
"REGION1","LNDAGRBC1C07","CO2",21,2027,0
"REGION1","LNDAGRBC1C07","CO2",21,2028,0
"REGION1","LNDAGRBC1C07","CO2",21,2029,0
"REGION1","LNDAGRBC1C07","CO2",21,2030,0
"REGION1","LNDAGRBC1C07","CO2",21,2031,0
"REGION1","LNDAGRBC1C07","CO2",21,2032,0
"REGION1","LNDAGRBC1C07","CO2",21,2033,0
"REGION1","LNDAGRBC1C07","CO2",21,2034,0
"REGION1","LNDAGRBC1C07","CO2",21,2035,0
"REGION1","LNDAGRBC1C07","CO2",21,2036,0
"REGION1","LNDAGRBC1C07","CO2",21,2037,0
"REGION1","LNDAGRBC1C07","CO2",21,2038,0
"REGION1","LNDAGRBC1C07","CO2",21,2039,0
"REGION1","LNDAGRBC1C07","CO2",21,2040,0
"REGION1","LNDAGRBC1C07","CO2",21,2041,0
"REGION1","LNDAGRBC1C07","CO2",21,2042,0
"REGION1","LNDAGRBC1C07","CO2",21,2043,0
"REGION1","LNDAGRBC1C07","CO2",21,2044,0
"REGION1","LNDAGRBC1C07","CO2",21,2045,0
"REGION1","LNDAGRBC1C07","CO2",21,2046,0
"REGION1","LNDAGRBC1C07","CO2",21,2047,0
"REGION1","LNDAGRBC1C07","CO2",21,2048,0
"REGION1","LNDAGRBC1C07","CO2",21,2049,0
"REGION1","LNDAGRBC1C07","CO2",21,2050,0
"REGION1","LNDAGRBC1C07","CO2",32,2020,0
"REGION1","LNDAGRBC1C07","CO2",32,2021,0
"REGION1","LNDAGRBC1C07","CO2",32,2022,0
"REGION1","LNDAGRBC1C07","CO2",32,2023,0
"REGION1","LNDAGRBC1C07","CO2",32,2024,0
"REGION1","LNDAGRBC1C07","CO2",32,2025,0
"REGION1","LNDAGRBC1C07","CO2",32,2026,0
