r,t,f,y,UseByTechnologyAnnual
REGION1,LNDAGRBC1C07,LWATBC1,2037,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2038,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2039,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2040,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2041,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2042,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2043,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2044,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2045,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2046,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2047,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2048,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2049,3.6028
REGION1,LNDAGRBC1C07,LWATBC1,2050,3.6028
REGION1,LNDAGRBC1C07,WTRPRCBC1,2020,16.9721
REGION1,LNDAGRBC1C07,WTRPRCBC1,2021,16.9747
REGION1,LNDAGRBC1C07,WTRPRCBC1,2022,16.9775
REGION1,LNDAGRBC1C07,WTRPRCBC1,2023,16.9803
REGION1,LNDAGRBC1C07,WTRPRCBC1,2024,16.983
REGION1,LNDAGRBC1C07,WTRPRCBC1,2025,16.986
REGION1,LNDAGRBC1C07,WTRPRCBC1,2026,16.9888
REGION1,LNDAGRBC1C07,WTRPRCBC1,2027,16.9916
REGION1,LNDAGRBC1C07,WTRPRCBC1,2028,16.9946
REGION1,LNDAGRBC1C07,WTRPRCBC1,2029,16.9976
REGION1,LNDAGRBC1C07,WTRPRCBC1,2030,17.0006
REGION1,LNDAGRBC1C07,WTRPRCBC1,2031,17.0036
REGION1,LNDAGRBC1C07,WTRPRCBC1,2032,17.0067
REGION1,LNDAGRBC1C07,WTRPRCBC1,2033,17.0097
REGION1,LNDAGRBC1C07,WTRPRCBC1,2034,17.0128
REGION1,LNDAGRBC1C07,WTRPRCBC1,2035,17.0161
REGION1,LNDAGRBC1C07,WTRPRCBC1,2036,17.0192
REGION1,LNDAGRBC1C07,WTRPRCBC1,2037,17.0225
REGION1,LNDAGRBC1C07,WTRPRCBC1,2038,17.0257
REGION1,LNDAGRBC1C07,WTRPRCBC1,2039,17.0291
REGION1,LNDAGRBC1C07,WTRPRCBC1,2040,17.0323
REGION1,LNDAGRBC1C07,WTRPRCBC1,2041,17.0357
REGION1,LNDAGRBC1C07,WTRPRCBC1,2042,17.0392
REGION1,LNDAGRBC1C07,WTRPRCBC1,2043,17.0426
REGION1,LNDAGRBC1C07,WTRPRCBC1,2044,17.0461
REGION1,LNDAGRBC1C07,WTRPRCBC1,2045,17.0496
REGION1,LNDAGRBC1C07,WTRPRCBC1,2046,17.0532
REGION1,LNDAGRBC1C07,WTRPRCBC1,2047,17.0567
REGION1,LNDAGRBC1C07,WTRPRCBC1,2048,17.0603
REGION1,LNDAGRBC1C07,WTRPRCBC1,2049,17.0642
REGION1,LNDAGRBC1C07,WTRPRCBC1,2050,17.0678
REGION1,LNDALFLRBC1,LBC1,2020,29.3404
REGION1,LNDALFLRBC1,LBC1,2021,30.5319
REGION1,LNDALFLRBC1,LBC1,2022,30.5532
REGION1,LNDALFLRBC1,LBC1,2023,30.5958
REGION1,LNDALFLRBC1,LBC1,2024,30.6383
REGION1,LNDALFLRBC1,LBC1,2025,30.6596
REGION1,LNDALFLRBC1,LBC1,2026,30.7021
REGION1,LNDALFLRBC1,LBC1,2027,30.7446
REGION1,LNDALFLRBC1,LBC1,2028,30.7872
REGION1,LNDALFLRBC1,LBC1,2029,30.8085
REGION1,LNDALFLRBC1,LBC1,2030,30.8511
REGION1,LNDALFLRBC1,LBC1,2031,30.8936
REGION1,LNDALFLRBC1,LBC1,2032,30.9149
REGION1,LNDALFLRBC1,LBC1,2033,30.9574
REGION1,LNDALFLRBC1,LBC1,2034,31.0
REGION1,LNDALFLRBC1,LBC1,2035,31.0425
REGION1,LNDALFLRBC1,LBC1,2036,31.0638
REGION1,LNDALFLRBC1,LBC1,2037,31.1064
REGION1,LNDALFLRBC1,LBC1,2038,31.149
REGION1,LNDALFLRBC1,LBC1,2039,31.1702
REGION1,LNDALFLRBC1,LBC1,2040,31.2127
REGION1,LNDALFLRBC1,LBC1,2041,31.2553
REGION1,LNDALFLRBC1,LBC1,2042,31.2979
REGION1,LNDALFLRBC1,LBC1,2043,31.3191
REGION1,LNDALFLRBC1,LBC1,2044,31.3617
REGION1,LNDALFLRBC1,LBC1,2045,31.4043
REGION1,LNDALFLRBC1,LBC1,2046,31.4256
REGION1,LNDALFLRBC1,LBC1,2047,31.468
REGION1,LNDALFLRBC1,LBC1,2048,31.5106
REGION1,LNDALFLRBC1,LBC1,2049,31.5532
REGION1,LNDALFLRBC1,LBC1,2050,31.5745
REGION1,LNDBARBC1,LBC1,2020,148.3422
REGION1,LNDBARBC1,LBC1,2021,148.3422
REGION1,LNDBARBC1,LBC1,2022,148.3422
REGION1,LNDBARBC1,LBC1,2023,148.3422
REGION1,LNDBARBC1,LBC1,2024,148.3422
REGION1,LNDBARBC1,LBC1,2025,148.3422
REGION1,LNDBARBC1,LBC1,2026,148.3422
REGION1,LNDBARBC1,LBC1,2027,148.3422
REGION1,LNDBARBC1,LBC1,2028,148.3422
REGION1,LNDBARBC1,LBC1,2029,148.3422
REGION1,LNDBARBC1,LBC1,2030,148.3422
REGION1,LNDBARBC1,LBC1,2031,148.3422
REGION1,LNDBARBC1,LBC1,2032,148.3422
REGION1,LNDBARBC1,LBC1,2033,148.3422
REGION1,LNDBARBC1,LBC1,2034,148.3422
REGION1,LNDBARBC1,LBC1,2035,148.3422
REGION1,LNDBARBC1,LBC1,2036,148.3422
REGION1,LNDBARBC1,LBC1,2037,148.3422
REGION1,LNDBARBC1,LBC1,2038,148.3422
REGION1,LNDBARBC1,LBC1,2039,148.3422
REGION1,LNDBARBC1,LBC1,2040,148.3422
REGION1,LNDBARBC1,LBC1,2041,148.3422
REGION1,LNDBARBC1,LBC1,2042,148.3422
REGION1,LNDBARBC1,LBC1,2043,148.3422
REGION1,LNDBARBC1,LBC1,2044,148.3422
REGION1,LNDBARBC1,LBC1,2045,148.3422
REGION1,LNDBARBC1,LBC1,2046,148.3422
REGION1,LNDBARBC1,LBC1,2047,148.3422
REGION1,LNDBARBC1,LBC1,2048,148.3422
REGION1,LNDBARBC1,LBC1,2049,148.3422
REGION1,LNDBARBC1,LBC1,2050,148.3422
REGION1,LNDBLTBC1,LBC1,2020,5.7136
REGION1,LNDBLTBC1,LBC1,2021,5.7552
REGION1,LNDBLTBC1,LBC1,2022,5.7965
REGION1,LNDBLTBC1,LBC1,2023,5.8384
REGION1,LNDBLTBC1,LBC1,2024,5.8809
REGION1,LNDBLTBC1,LBC1,2025,5.9617
REGION1,LNDBLTBC1,LBC1,2026,6.0063
REGION1,LNDBLTBC1,LBC1,2027,6.0504
REGION1,LNDBLTBC1,LBC1,2028,6.0947
REGION1,LNDBLTBC1,LBC1,2029,6.1396
REGION1,LNDBLTBC1,LBC1,2030,6.1854
REGION1,LNDBLTBC1,LBC1,2031,6.2319
REGION1,LNDBLTBC1,LBC1,2032,6.2788
REGION1,LNDBLTBC1,LBC1,2033,6.3257
REGION1,LNDBLTBC1,LBC1,2034,6.3729
REGION1,LNDBLTBC1,LBC1,2035,6.4206
REGION1,LNDBLTBC1,LBC1,2036,6.469
REGION1,LNDBLTBC1,LBC1,2037,6.5179
REGION1,LNDBLTBC1,LBC1,2038,6.5675
REGION1,LNDBLTBC1,LBC1,2039,6.6176
REGION1,LNDBLTBC1,LBC1,2040,6.6682
REGION1,LNDBLTBC1,LBC1,2041,6.7193
REGION1,LNDBLTBC1,LBC1,2042,6.7717
REGION1,LNDBLTBC1,LBC1,2043,6.8261
REGION1,LNDBLTBC1,LBC1,2044,6.8803
REGION1,LNDBLTBC1,LBC1,2045,6.9355
REGION1,LNDBLTBC1,LBC1,2046,6.9926
REGION1,LNDBLTBC1,LBC1,2047,7.0485
REGION1,LNDBLTBC1,LBC1,2048,7.1049
REGION1,LNDBLTBC1,LBC1,2049,7.162
REGION1,LNDBLTBC1,LBC1,2050,7.2196
REGION1,LNDBRLLRBC1,LBC1,2020,0.2819
REGION1,LNDBRLLRBC1,LBC1,2021,0.2228
REGION1,LNDBRLLRBC1,LBC1,2022,0.2228
REGION1,LNDBRLLRBC1,LBC1,2023,0.2182
REGION1,LNDBRLLRBC1,LBC1,2024,0.2182
REGION1,LNDBRLLRBC1,LBC1,2025,0.2137
REGION1,LNDBRLLRBC1,LBC1,2026,0.2137
REGION1,LNDBRLLRBC1,LBC1,2027,0.2091
REGION1,LNDBRLLRBC1,LBC1,2028,0.2091
REGION1,LNDBRLLRBC1,LBC1,2029,0.2046
REGION1,LNDBRLLRBC1,LBC1,2030,0.2046
REGION1,LNDBRLLRBC1,LBC1,2031,0.2046
REGION1,LNDBRLLRBC1,LBC1,2032,0.2
REGION1,LNDBRLLRBC1,LBC1,2033,0.2
REGION1,LNDBRLLRBC1,LBC1,2034,0.2
REGION1,LNDBRLLRBC1,LBC1,2035,0.1954
REGION1,LNDBRLLRBC1,LBC1,2036,0.1954
REGION1,LNDBRLLRBC1,LBC1,2037,0.1954
REGION1,LNDBRLLRBC1,LBC1,2038,0.1909
REGION1,LNDBRLLRBC1,LBC1,2039,0.1909
REGION1,LNDBRLLRBC1,LBC1,2040,0.1909
REGION1,LNDBRLLRBC1,LBC1,2041,0.1863
REGION1,LNDBRLLRBC1,LBC1,2042,0.1863
REGION1,LNDBRLLRBC1,LBC1,2043,0.1863
REGION1,LNDBRLLRBC1,LBC1,2044,0.1863
REGION1,LNDBRLLRBC1,LBC1,2045,0.1818
REGION1,LNDBRLLRBC1,LBC1,2046,0.1818
REGION1,LNDBRLLRBC1,LBC1,2047,0.1818
REGION1,LNDBRLLRBC1,LBC1,2048,0.1818
REGION1,LNDBRLLRBC1,LBC1,2049,0.1773
REGION1,LNDBRLLRBC1,LBC1,2050,0.1773
REGION1,LNDFORBC1,LBC1,2020,518.742
REGION1,LNDFORBC1,LBC1,2021,508.4153
REGION1,LNDFORBC1,LBC1,2022,508.3636
REGION1,LNDFORBC1,LBC1,2023,507.7709
REGION1,LNDFORBC1,LBC1,2024,507.4241
REGION1,LNDFORBC1,LBC1,2025,507.5283
REGION1,LNDFORBC1,LBC1,2026,507.0816
REGION1,LNDFORBC1,LBC1,2027,507.1028
REGION1,LNDFORBC1,LBC1,2028,506.3603
REGION1,LNDFORBC1,LBC1,2029,505.9288
REGION1,LNDFORBC1,LBC1,2030,506.002
REGION1,LNDFORBC1,LBC1,2031,505.5067
REGION1,LNDFORBC1,LBC1,2032,505.7293
REGION1,LNDFORBC1,LBC1,2033,505.4785
REGION1,LNDFORBC1,LBC1,2034,505.4891
REGION1,LNDFORBC1,LBC1,2035,505.1943
REGION1,LNDFORBC1,LBC1,2036,504.4692
REGION1,LNDFORBC1,LBC1,2037,503.8545
REGION1,LNDFORBC1,LBC1,2038,503.4627
REGION1,LNDFORBC1,LBC1,2039,503.2974
REGION1,LNDFORBC1,LBC1,2040,502.8923
REGION1,LNDFORBC1,LBC1,2041,502.1552
REGION1,LNDFORBC1,LBC1,2042,502.4998
REGION1,LNDFORBC1,LBC1,2043,502.2017
REGION1,LNDFORBC1,LBC1,2044,501.9331
REGION1,LNDFORBC1,LBC1,2045,501.5653
REGION1,LNDFORBC1,LBC1,2046,501.2683
REGION1,LNDFORBC1,LBC1,2047,500.9427
REGION1,LNDFORBC1,LBC1,2048,500.6167
REGION1,LNDFORBC1,LBC1,2049,500.3021
REGION1,LNDFORBC1,LBC1,2050,499.9962
REGION1,LNDGRSBC1,LBC1,2020,158.9041
REGION1,LNDGRSBC1,LBC1,2021,158.9041
REGION1,LNDGRSBC1,LBC1,2022,158.9041
REGION1,LNDGRSBC1,LBC1,2023,158.9041
REGION1,LNDGRSBC1,LBC1,2024,158.9041
REGION1,LNDGRSBC1,LBC1,2025,158.9041
REGION1,LNDGRSBC1,LBC1,2026,158.9041
REGION1,LNDGRSBC1,LBC1,2027,158.9041
REGION1,LNDGRSBC1,LBC1,2028,158.9041
REGION1,LNDGRSBC1,LBC1,2029,158.9041
REGION1,LNDGRSBC1,LBC1,2030,158.9041
REGION1,LNDGRSBC1,LBC1,2031,158.9041
REGION1,LNDGRSBC1,LBC1,2032,158.9041
REGION1,LNDGRSBC1,LBC1,2033,158.9041
REGION1,LNDGRSBC1,LBC1,2034,158.9041
REGION1,LNDGRSBC1,LBC1,2035,158.9041
REGION1,LNDGRSBC1,LBC1,2036,158.9041
REGION1,LNDGRSBC1,LBC1,2037,158.9041
REGION1,LNDGRSBC1,LBC1,2038,158.9041
REGION1,LNDGRSBC1,LBC1,2039,158.9041
REGION1,LNDGRSBC1,LBC1,2040,158.9041
REGION1,LNDGRSBC1,LBC1,2041,158.9041
REGION1,LNDGRSBC1,LBC1,2042,158.9041
REGION1,LNDGRSBC1,LBC1,2043,158.9041
REGION1,LNDGRSBC1,LBC1,2044,158.9041
REGION1,LNDGRSBC1,LBC1,2045,158.9041
REGION1,LNDGRSBC1,LBC1,2046,158.9041
REGION1,LNDGRSBC1,LBC1,2047,158.9041
REGION1,LNDGRSBC1,LBC1,2048,158.9041
REGION1,LNDGRSBC1,LBC1,2049,158.9041
REGION1,LNDGRSBC1,LBC1,2050,158.9041
REGION1,LNDMAILRBC1,LBC1,2020,17.3333
REGION1,LNDMAILRBC1,LBC1,2021,25.7143
REGION1,LNDMAILRBC1,LBC1,2022,25.5714
REGION1,LNDMAILRBC1,LBC1,2023,25.9524
REGION1,LNDMAILRBC1,LBC1,2024,26.0952
REGION1,LNDMAILRBC1,LBC1,2025,25.7619
REGION1,LNDMAILRBC1,LBC1,2026,26.0
REGION1,LNDMAILRBC1,LBC1,2027,25.7619
REGION1,LNDMAILRBC1,LBC1,2028,26.2857
REGION1,LNDMAILRBC1,LBC1,2029,26.5238
REGION1,LNDMAILRBC1,LBC1,2030,26.2381
REGION1,LNDMAILRBC1,LBC1,2031,26.5238
REGION1,LNDMAILRBC1,LBC1,2032,26.0952
REGION1,LNDMAILRBC1,LBC1,2033,26.1428
REGION1,LNDMAILRBC1,LBC1,2034,25.9047
REGION1,LNDMAILRBC1,LBC1,2035,26.0
REGION1,LNDMAILRBC1,LBC1,2036,26.5238
REGION1,LNDMAILRBC1,LBC1,2037,26.9047
REGION1,LNDMAILRBC1,LBC1,2038,27.0952
REGION1,LNDMAILRBC1,LBC1,2039,27.0476
REGION1,LNDMAILRBC1,LBC1,2040,27.2381
REGION1,LNDMAILRBC1,LBC1,2041,27.7619
REGION1,LNDMAILRBC1,LBC1,2042,27.1905
REGION1,LNDMAILRBC1,LBC1,2043,27.2857
REGION1,LNDMAILRBC1,LBC1,2044,27.3333
REGION1,LNDMAILRBC1,LBC1,2045,27.4762
REGION1,LNDMAILRBC1,LBC1,2046,27.5714
REGION1,LNDMAILRBC1,LBC1,2047,27.6666
REGION1,LNDMAILRBC1,LBC1,2048,27.7619
REGION1,LNDMAILRBC1,LBC1,2049,27.8571
REGION1,LNDMAILRBC1,LBC1,2050,27.9524
REGION1,LNDOATLRBC1,LBC1,2020,0.4462
REGION1,LNDOATLRBC1,LBC1,2021,0.4769
REGION1,LNDOATLRBC1,LBC1,2022,0.4846
REGION1,LNDOATLRBC1,LBC1,2023,0.4923
REGION1,LNDOATLRBC1,LBC1,2024,0.4923
REGION1,LNDOATLRBC1,LBC1,2025,0.5
REGION1,LNDOATLRBC1,LBC1,2026,0.5077
REGION1,LNDOATLRBC1,LBC1,2027,0.5077
REGION1,LNDOATLRBC1,LBC1,2028,0.5154
REGION1,LNDOATLRBC1,LBC1,2029,0.5231
REGION1,LNDOATLRBC1,LBC1,2030,0.5231
REGION1,LNDOATLRBC1,LBC1,2031,0.5307
REGION1,LNDOATLRBC1,LBC1,2032,0.5385
REGION1,LNDOATLRBC1,LBC1,2033,0.5385
REGION1,LNDOATLRBC1,LBC1,2034,0.5462
REGION1,LNDOATLRBC1,LBC1,2035,0.5462
REGION1,LNDOATLRBC1,LBC1,2036,0.5538
REGION1,LNDOATLRBC1,LBC1,2037,0.5615
REGION1,LNDOATLRBC1,LBC1,2038,0.5615
REGION1,LNDOATLRBC1,LBC1,2039,0.5692
REGION1,LNDOATLRBC1,LBC1,2040,0.577
REGION1,LNDOATLRBC1,LBC1,2041,0.577
REGION1,LNDOATLRBC1,LBC1,2042,0.5846
REGION1,LNDOATLRBC1,LBC1,2043,0.5923
REGION1,LNDOATLRBC1,LBC1,2044,0.5923
REGION1,LNDOATLRBC1,LBC1,2045,0.6
REGION1,LNDOATLRBC1,LBC1,2046,0.6
REGION1,LNDOATLRBC1,LBC1,2047,0.6077
REGION1,LNDOATLRBC1,LBC1,2048,0.6154
REGION1,LNDOATLRBC1,LBC1,2049,0.6154
REGION1,LNDOATLRBC1,LBC1,2050,0.6231
REGION1,LNDOTHIIBC1,LBC1,2020,1.7
REGION1,LNDOTHIIBC1,LBC1,2021,2.0
REGION1,LNDOTHIIBC1,LBC1,2022,2.0778
REGION1,LNDOTHIIBC1,LBC1,2023,2.1555
REGION1,LNDOTHIIBC1,LBC1,2024,2.2333
REGION1,LNDOTHIIBC1,LBC1,2025,2.3112
REGION1,LNDOTHIIBC1,LBC1,2026,2.3889
REGION1,LNDOTHIIBC1,LBC1,2027,2.4667
REGION1,LNDOTHIIBC1,LBC1,2028,2.5444
REGION1,LNDOTHIIBC1,LBC1,2029,2.6222
REGION1,LNDOTHIIBC1,LBC1,2030,2.7
REGION1,LNDOTHIIBC1,LBC1,2031,2.7777
REGION1,LNDOTHIIBC1,LBC1,2032,2.8556
REGION1,LNDOTHIIBC1,LBC1,2033,2.9334
REGION1,LNDOTHIIBC1,LBC1,2034,3.0111
REGION1,LNDOTHIIBC1,LBC1,2035,3.0889
REGION1,LNDOTHIIBC1,LBC1,2036,3.1667
REGION1,LNDOTHIIBC1,LBC1,2037,3.2444
REGION1,LNDOTHIIBC1,LBC1,2038,3.3222
REGION1,LNDOTHIIBC1,LBC1,2039,3.4
REGION1,LNDOTHIIBC1,LBC1,2040,3.4778
REGION1,LNDOTHIIBC1,LBC1,2041,3.5556
REGION1,LNDOTHIIBC1,LBC1,2042,3.6333
REGION1,LNDOTHIIBC1,LBC1,2043,3.7111
REGION1,LNDOTHIIBC1,LBC1,2044,3.7889
REGION1,LNDOTHIIBC1,LBC1,2045,3.8666
REGION1,LNDOTHIIBC1,LBC1,2046,3.9445
REGION1,LNDOTHIIBC1,LBC1,2047,4.0223
REGION1,LNDOTHIIBC1,LBC1,2048,4.1
REGION1,LNDOTHIIBC1,LBC1,2049,4.1778
REGION1,LNDOTHIIBC1,LBC1,2050,4.2555
REGION1,LNDPEALRBC1,LBC1,2020,0.3263
REGION1,LNDPEALRBC1,LBC1,2021,0.3263
REGION1,LNDPEALRBC1,LBC1,2022,0.3474
REGION1,LNDPEALRBC1,LBC1,2023,0.3579
REGION1,LNDPEALRBC1,LBC1,2024,0.379
REGION1,LNDPEALRBC1,LBC1,2025,0.3895
REGION1,LNDPEALRBC1,LBC1,2026,0.4
REGION1,LNDPEALRBC1,LBC1,2027,0.421
REGION1,LNDPEALRBC1,LBC1,2028,0.4315
REGION1,LNDPEALRBC1,LBC1,2029,0.4526
REGION1,LNDPEALRBC1,LBC1,2030,0.4631
REGION1,LNDPEALRBC1,LBC1,2031,0.4737
REGION1,LNDPEALRBC1,LBC1,2032,0.4947
REGION1,LNDPEALRBC1,LBC1,2033,0.5053
REGION1,LNDPEALRBC1,LBC1,2034,0.5263
REGION1,LNDPEALRBC1,LBC1,2035,0.5369
REGION1,LNDPEALRBC1,LBC1,2036,0.5474
REGION1,LNDPEALRBC1,LBC1,2037,0.5685
REGION1,LNDPEALRBC1,LBC1,2038,0.579
REGION1,LNDPEALRBC1,LBC1,2039,0.6
REGION1,LNDPEALRBC1,LBC1,2040,0.6105
REGION1,LNDPEALRBC1,LBC1,2041,0.621
REGION1,LNDPEALRBC1,LBC1,2042,0.6421
REGION1,LNDPEALRBC1,LBC1,2043,0.6526
REGION1,LNDPEALRBC1,LBC1,2044,0.6737
REGION1,LNDPEALRBC1,LBC1,2045,0.6842
REGION1,LNDPEALRBC1,LBC1,2046,0.6948
REGION1,LNDPEALRBC1,LBC1,2047,0.7158
REGION1,LNDPEALRBC1,LBC1,2048,0.7264
REGION1,LNDPEALRBC1,LBC1,2049,0.7474
REGION1,LNDPEALRBC1,LBC1,2050,0.7579
REGION1,LNDPTWLRBC1,LBC1,2020,0.0004
REGION1,LNDPTWLRBC1,LBC1,2021,0.0004
REGION1,LNDPTWLRBC1,LBC1,2022,0.0004
REGION1,LNDPTWLRBC1,LBC1,2023,0.0004
REGION1,LNDPTWLRBC1,LBC1,2024,0.0004
REGION1,LNDPTWLRBC1,LBC1,2025,0.0004
REGION1,LNDPTWLRBC1,LBC1,2026,0.0004
REGION1,LNDPTWLRBC1,LBC1,2027,0.0004
REGION1,LNDPTWLRBC1,LBC1,2028,0.0004
REGION1,LNDPTWLRBC1,LBC1,2029,0.0004
REGION1,LNDPTWLRBC1,LBC1,2030,0.0004
REGION1,LNDPTWLRBC1,LBC1,2031,0.0004
REGION1,LNDPTWLRBC1,LBC1,2032,0.0004
REGION1,LNDPTWLRBC1,LBC1,2033,0.0004
REGION1,LNDPTWLRBC1,LBC1,2034,0.0004
REGION1,LNDPTWLRBC1,LBC1,2035,0.0004
REGION1,LNDPTWLRBC1,LBC1,2036,0.0004
REGION1,LNDPTWLRBC1,LBC1,2037,0.0004
REGION1,LNDPTWLRBC1,LBC1,2038,0.0004
REGION1,LNDPTWLRBC1,LBC1,2039,0.0004
REGION1,LNDPTWLRBC1,LBC1,2040,0.0004
REGION1,LNDPTWLRBC1,LBC1,2041,0.0004
REGION1,LNDPTWLRBC1,LBC1,2042,0.0004
REGION1,LNDPTWLRBC1,LBC1,2043,0.0004
REGION1,LNDPTWLRBC1,LBC1,2044,0.0004
REGION1,LNDPTWLRBC1,LBC1,2045,0.0004
REGION1,LNDPTWLRBC1,LBC1,2046,0.0004
REGION1,LNDPTWLRBC1,LBC1,2047,0.0004
REGION1,LNDPTWLRBC1,LBC1,2048,0.0004
REGION1,LNDPTWLRBC1,LBC1,2049,0.0004
REGION1,LNDPTWLRBC1,LBC1,2050,0.0004
REGION1,LNDRAPLRBC1,LBC1,2020,0.5833
REGION1,LNDRAPLRBC1,LBC1,2021,0.8959
REGION1,LNDRAPLRBC1,LBC1,2022,0.9166
REGION1,LNDRAPLRBC1,LBC1,2023,0.9479
REGION1,LNDRAPLRBC1,LBC1,2024,0.9687
REGION1,LNDRAPLRBC1,LBC1,2025,1.0
REGION1,LNDRAPLRBC1,LBC1,2026,1.0208
REGION1,LNDRAPLRBC1,LBC1,2027,1.0521
REGION1,LNDRAPLRBC1,LBC1,2028,1.0834
REGION1,LNDRAPLRBC1,LBC1,2029,1.1041
REGION1,LNDRAPLRBC1,LBC1,2030,1.1354
REGION1,LNDRAPLRBC1,LBC1,2031,1.1562
REGION1,LNDRAPLRBC1,LBC1,2032,1.1875
REGION1,LNDRAPLRBC1,LBC1,2033,1.2083
REGION1,LNDRAPLRBC1,LBC1,2034,1.2396
REGION1,LNDRAPLRBC1,LBC1,2035,1.2604
REGION1,LNDRAPLRBC1,LBC1,2036,1.2917
REGION1,LNDRAPLRBC1,LBC1,2037,1.3229
REGION1,LNDRAPLRBC1,LBC1,2038,1.3437
REGION1,LNDRAPLRBC1,LBC1,2039,1.375
REGION1,LNDRAPLRBC1,LBC1,2040,1.3958
REGION1,LNDRAPLRBC1,LBC1,2041,1.4271
REGION1,LNDRAPLRBC1,LBC1,2042,1.4479
REGION1,LNDRAPLRBC1,LBC1,2043,1.4792
REGION1,LNDRAPLRBC1,LBC1,2044,1.5
REGION1,LNDRAPLRBC1,LBC1,2045,1.5312
REGION1,LNDRAPLRBC1,LBC1,2046,1.5625
REGION1,LNDRAPLRBC1,LBC1,2047,1.5833
REGION1,LNDRAPLRBC1,LBC1,2048,1.6146
REGION1,LNDRAPLRBC1,LBC1,2049,1.6354
REGION1,LNDRAPLRBC1,LBC1,2050,1.6667
REGION1,LNDRYELRBC1,LBC1,2020,0.0122
REGION1,LNDRYELRBC1,LBC1,2021,0.0178
REGION1,LNDRYELRBC1,LBC1,2022,0.0178
REGION1,LNDRYELRBC1,LBC1,2023,0.0178
REGION1,LNDRYELRBC1,LBC1,2024,0.0171
REGION1,LNDRYELRBC1,LBC1,2025,0.0171
REGION1,LNDRYELRBC1,LBC1,2026,0.0171
REGION1,LNDRYELRBC1,LBC1,2027,0.0171
REGION1,LNDRYELRBC1,LBC1,2028,0.0171
REGION1,LNDRYELRBC1,LBC1,2029,0.0171
REGION1,LNDRYELRBC1,LBC1,2030,0.0171
REGION1,LNDRYELRBC1,LBC1,2031,0.0164
REGION1,LNDRYELRBC1,LBC1,2032,0.0164
REGION1,LNDRYELRBC1,LBC1,2033,0.0164
REGION1,LNDRYELRBC1,LBC1,2034,0.0164
REGION1,LNDRYELRBC1,LBC1,2035,0.0164
REGION1,LNDRYELRBC1,LBC1,2036,0.0164
REGION1,LNDRYELRBC1,LBC1,2037,0.0164
REGION1,LNDRYELRBC1,LBC1,2038,0.0164
REGION1,LNDRYELRBC1,LBC1,2039,0.0157
REGION1,LNDRYELRBC1,LBC1,2040,0.0157
REGION1,LNDRYELRBC1,LBC1,2041,0.0157
REGION1,LNDRYELRBC1,LBC1,2042,0.0157
REGION1,LNDRYELRBC1,LBC1,2043,0.0157
REGION1,LNDRYELRBC1,LBC1,2044,0.0157
REGION1,LNDRYELRBC1,LBC1,2045,0.0157
REGION1,LNDRYELRBC1,LBC1,2046,0.015
REGION1,LNDRYELRBC1,LBC1,2047,0.015
REGION1,LNDRYELRBC1,LBC1,2048,0.015
REGION1,LNDRYELRBC1,LBC1,2049,0.015
REGION1,LNDRYELRBC1,LBC1,2050,0.015
REGION1,LNDWATBC1,LBC1,2020,43.0424
REGION1,LNDWATBC1,LBC1,2021,43.0424
REGION1,LNDWATBC1,LBC1,2022,43.0424
REGION1,LNDWATBC1,LBC1,2023,43.0424
REGION1,LNDWATBC1,LBC1,2024,43.0424
REGION1,LNDWATBC1,LBC1,2025,43.0424
REGION1,LNDWATBC1,LBC1,2026,43.0424
REGION1,LNDWATBC1,LBC1,2027,43.0424
REGION1,LNDWATBC1,LBC1,2028,43.0424
REGION1,LNDWATBC1,LBC1,2029,43.0424
REGION1,LNDWATBC1,LBC1,2030,43.0424
REGION1,LNDWATBC1,LBC1,2031,43.0424
REGION1,LNDWATBC1,LBC1,2032,43.0424
REGION1,LNDWATBC1,LBC1,2033,43.0424
REGION1,LNDWATBC1,LBC1,2034,43.0424
REGION1,LNDWATBC1,LBC1,2035,43.0424
REGION1,LNDWATBC1,LBC1,2036,43.0424
REGION1,LNDWATBC1,LBC1,2037,43.0424
REGION1,LNDWATBC1,LBC1,2038,43.0424
REGION1,LNDWATBC1,LBC1,2039,43.0424
REGION1,LNDWATBC1,LBC1,2040,43.0424
REGION1,LNDWATBC1,LBC1,2041,43.0424
REGION1,LNDWATBC1,LBC1,2042,43.0424
REGION1,LNDWATBC1,LBC1,2043,43.0424
REGION1,LNDWATBC1,LBC1,2044,43.0424
REGION1,LNDWATBC1,LBC1,2045,43.0424
REGION1,LNDWATBC1,LBC1,2046,43.0424
REGION1,LNDWATBC1,LBC1,2047,43.0424
REGION1,LNDWATBC1,LBC1,2048,43.0424
REGION1,LNDWATBC1,LBC1,2049,43.0424
REGION1,LNDWATBC1,LBC1,2050,43.0424
