r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDWHEHRBC1,1,2030,0.1065
REGION1,LNDWHEHRBC1,1,2031,0.0935
REGION1,LNDWHEHRBC1,1,2032,0.0986
REGION1,LNDWHEHRBC1,1,2033,0.1036
REGION1,LNDWHEHRBC1,1,2034,0.1074
REGION1,LNDWHEHRBC1,1,2035,0.1125
REGION1,LNDWHEHRBC1,1,2036,0.1138
REGION1,LNDWHEHRBC1,1,2037,0.115
REGION1,LNDWHEHRBC1,1,2038,0.1162
REGION1,LNDWHEHRBC1,1,2039,0.1175
REGION1,LNDWHEHRBC1,1,2040,0.1188
REGION1,LNDWHEHRBC1,1,2041,0.12
REGION1,LNDWHEHRBC1,1,2042,0.1212
REGION1,LNDWHEHRBC1,1,2043,0.1212
REGION1,LNDWHEHRBC1,1,2044,0.1225
REGION1,LNDWHEHRBC1,1,2045,0.1238
REGION1,LNDWHEHRBC1,1,2046,0.125
REGION1,LNDWHEHRBC1,1,2047,0.1262
REGION1,LNDWHEHRBC1,1,2048,0.1275
REGION1,LNDWHEHRBC1,1,2049,0.1288
REGION1,LNDWHEHRBC1,1,2050,0.13
REGION1,LNDWHEIIBC1,1,2031,0.0002
REGION1,LNDWHEIIBC1,1,2032,0.0002
REGION1,LNDWHEIIBC1,1,2033,0.0001
REGION1,LNDWHEIIBC1,1,2034,0.0001
REGION1,LNDWHEIRBC1,1,2031,0.0227
REGION1,LNDWHEIRBC1,1,2032,0.017
REGION1,LNDWHEIRBC1,1,2033,0.0113
REGION1,LNDWHEIRBC1,1,2034,0.0057
REGION1,MINLNDBC1,1,2020,925.0
REGION1,MINLNDBC1,1,2021,925.0
REGION1,MINLNDBC1,1,2022,925.0
REGION1,MINLNDBC1,1,2023,925.0
REGION1,MINLNDBC1,1,2024,925.0
REGION1,MINLNDBC1,1,2025,925.0
REGION1,MINLNDBC1,1,2026,925.0
REGION1,MINLNDBC1,1,2027,925.0
REGION1,MINLNDBC1,1,2028,925.0
REGION1,MINLNDBC1,1,2029,925.0
REGION1,MINLNDBC1,1,2030,925.0
REGION1,MINLNDBC1,1,2031,925.0
REGION1,MINLNDBC1,1,2032,925.0
REGION1,MINLNDBC1,1,2033,925.0
REGION1,MINLNDBC1,1,2034,925.0
REGION1,MINLNDBC1,1,2035,925.0
REGION1,MINLNDBC1,1,2036,925.0
REGION1,MINLNDBC1,1,2037,925.0
REGION1,MINLNDBC1,1,2038,925.0
REGION1,MINLNDBC1,1,2039,925.0
REGION1,MINLNDBC1,1,2040,925.0
REGION1,MINLNDBC1,1,2041,925.0
REGION1,MINLNDBC1,1,2042,925.0
REGION1,MINLNDBC1,1,2043,925.0
REGION1,MINLNDBC1,1,2044,925.0
REGION1,MINLNDBC1,1,2045,925.0
REGION1,MINLNDBC1,1,2046,925.0
REGION1,MINLNDBC1,1,2047,925.0
REGION1,MINLNDBC1,1,2048,925.0
REGION1,MINLNDBC1,1,2049,925.0
REGION1,MINLNDBC1,1,2050,925.0
REGION1,MINNGS,1,2020,810.1631
REGION1,MINNGS,1,2021,818.9504
REGION1,MINNGS,1,2022,827.0287
REGION1,MINNGS,1,2023,840.0152
REGION1,MINNGS,1,2024,822.0136
REGION1,MINNGS,1,2025,603.4674
REGION1,MINNGS,1,2026,446.4324
REGION1,MINNGS,1,2027,447.19
REGION1,MINNGS,1,2028,441.49
REGION1,MINNGS,1,2029,436.31
REGION1,MINNGS,1,2030,447.33
REGION1,MINNGS,1,2031,424.96
REGION1,MINNGS,1,2032,402.6
REGION1,MINNGS,1,2033,380.23
REGION1,MINNGS,1,2034,358.4915
REGION1,MINNGS,1,2035,340.2149
REGION1,MINNGS,1,2036,321.5254
REGION1,MINNGS,1,2037,303.0696
REGION1,MINNGS,1,2038,276.191
REGION1,MINNGS,1,2039,246.2469
REGION1,MINNGS,1,2040,223.66
REGION1,MINNGS,1,2041,201.31
REGION1,MINNGS,1,2042,178.93
REGION1,MINNGS,1,2043,162.141
REGION1,MINNGS,1,2044,204.8775
REGION1,MINNGS,1,2045,261.5448
REGION1,MINNGS,1,2046,317.8143
REGION1,MINNGS,1,2047,374.0476
REGION1,MINNGS,1,2048,430.2609
REGION1,MINNGS,1,2049,486.5305
REGION1,MINPRCBC1,1,2020,696.3763
REGION1,MINPRCBC1,1,2021,704.0846
REGION1,MINPRCBC1,1,2022,704.0434
REGION1,MINPRCBC1,1,2023,705.5612
REGION1,MINPRCBC1,1,2024,706.5262
REGION1,MINPRCBC1,1,2025,706.5701
REGION1,MINPRCBC1,1,2026,706.9055
REGION1,MINPRCBC1,1,2027,689.1721
REGION1,MINPRCBC1,1,2028,689.6912
REGION1,MINPRCBC1,1,2029,690.0047
REGION1,MINPRCBC1,1,2030,690.2316
REGION1,MINPRCBC1,1,2031,690.7107
REGION1,MINPRCBC1,1,2032,690.6388
REGION1,MINPRCBC1,1,2033,690.9291
REGION1,MINPRCBC1,1,2034,691.0838
REGION1,MINPRCBC1,1,2035,672.5175
REGION1,MINPRCBC1,1,2036,671.3291
REGION1,MINPRCBC1,1,2037,671.1547
REGION1,MINPRCBC1,1,2038,670.8469
REGION1,MINPRCBC1,1,2039,670.4143
REGION1,MINPRCBC1,1,2040,670.6499
REGION1,MINPRCBC1,1,2041,671.0185
REGION1,MINPRCBC1,1,2042,671.3603
REGION1,MINPRCBC1,1,2043,671.7099
REGION1,MINPRCBC1,1,2044,672.0299
REGION1,MINPRCBC1,1,2045,672.3579
REGION1,MINPRCBC1,1,2046,672.6791
REGION1,MINPRCBC1,1,2047,673.0042
REGION1,MINPRCBC1,1,2048,673.3339
REGION1,MINPRCBC1,1,2049,673.6541
REGION1,MINPRCBC1,1,2050,673.983
REGION1,MINURN,1,2024,87.7142
REGION1,MINURN,1,2025,87.7142
REGION1,MINURN,1,2026,87.7142
REGION1,MINURN,1,2027,124.1805
REGION1,MINURN,1,2028,158.9124
REGION1,MINURN,1,2029,191.4132
REGION1,MINURN,1,2030,228.9756
REGION1,MINURN,1,2031,374.0637
REGION1,MINURN,1,2032,518.6856
REGION1,MINURN,1,2033,662.5083
REGION1,MINURN,1,2034,804.8524
REGION1,MINURN,1,2035,871.0559
REGION1,MINURN,1,2036,871.0559
REGION1,MINURN,1,2037,871.0559
REGION1,MINURN,1,2038,871.0559
REGION1,MINURN,1,2039,871.0559
REGION1,MINURN,1,2040,871.0559
REGION1,MINURN,1,2041,871.0559
REGION1,MINURN,1,2042,871.0559
REGION1,MINURN,1,2043,871.0559
REGION1,MINURN,1,2044,871.0559
REGION1,MINURN,1,2045,871.0559
REGION1,MINURN,1,2046,871.0559
REGION1,MINURN,1,2047,871.0559
REGION1,MINURN,1,2048,871.0559
REGION1,MINURN,1,2049,871.0559
REGION1,MINURN,1,2050,643.3344
REGION1,PWRBIOB01,1,2020,1.202
REGION1,PWRBIOB01,1,2021,1.202
REGION1,PWRBIOB01,1,2022,1.202
REGION1,PWRBIOB01,1,2023,1.202
REGION1,PWRBIOB01,1,2024,1.202
REGION1,PWRBIOB01,1,2025,1.202
REGION1,PWRBIOB02,1,2020,3.7652
REGION1,PWRBIOB02,1,2021,3.7652
REGION1,PWRBIOB02,1,2022,3.7652
REGION1,PWRBIOB02,1,2023,3.7652
REGION1,PWRBIOB02,1,2024,3.7652
REGION1,PWRBIOB02,1,2025,3.7652
REGION1,PWRBIOB03,1,2020,0.8055
REGION1,PWRBIOB03,1,2021,0.8055
REGION1,PWRBIOB03,1,2022,0.8055
REGION1,PWRBIOB03,1,2023,0.8055
REGION1,PWRBIOB03,1,2024,0.8055
REGION1,PWRBIOB03,1,2025,0.8055
REGION1,PWRBIOB04,1,2020,5.2263
REGION1,PWRBIOB04,1,2021,5.2263
REGION1,PWRBIOB04,1,2022,5.2263
REGION1,PWRBIOB04,1,2023,5.2263
REGION1,PWRBIOB04,1,2024,5.2263
REGION1,PWRBIOB04,1,2025,5.2263
REGION1,PWRBIOB05,1,2020,1.9482
REGION1,PWRBIOB05,1,2021,1.9482
REGION1,PWRBIOB05,1,2022,1.9482
REGION1,PWRBIOB05,1,2023,1.9482
REGION1,PWRBIOB05,1,2024,1.9482
REGION1,PWRBIOB05,1,2025,1.9482
REGION1,PWRGEOB01,1,2025,10.8648
REGION1,PWRGEOB01,1,2026,10.8648
REGION1,PWRGEOB01,1,2027,10.8648
REGION1,PWRGEOB01,1,2028,10.8648
REGION1,PWRGEOB01,1,2029,10.8648
REGION1,PWRGEOB01,1,2030,10.8648
REGION1,PWRGEOB01,1,2031,10.8648
REGION1,PWRGEOB01,1,2032,10.8648
REGION1,PWRGEOB01,1,2033,10.8648
REGION1,PWRGEOB01,1,2034,10.8648
REGION1,PWRGEOB01,1,2035,10.8648
REGION1,PWRGEOB01,1,2036,10.8648
REGION1,PWRGEOB01,1,2037,10.8648
REGION1,PWRGEOB01,1,2038,10.8648
REGION1,PWRGEOB01,1,2039,10.8648
REGION1,PWRGEOB01,1,2040,10.8648
REGION1,PWRGEOB01,1,2041,10.8648
REGION1,PWRGEOB01,1,2042,10.8648
REGION1,PWRGEOB01,1,2043,10.8648
REGION1,PWRGEOB01,1,2044,10.8648
REGION1,PWRGEOB01,1,2045,10.8648
REGION1,PWRGEOB01,1,2046,10.8648
REGION1,PWRGEOB01,1,2047,10.8648
REGION1,PWRGEOB01,1,2048,10.8648
REGION1,PWRGEOB01,1,2049,10.8648
REGION1,PWRGEOB01,1,2050,8.5778
REGION1,PWRGEOB02,1,2025,70.6211
REGION1,PWRGEOB02,1,2026,70.6211
REGION1,PWRGEOB02,1,2027,70.6211
REGION1,PWRGEOB02,1,2028,70.6211
REGION1,PWRGEOB02,1,2029,70.6211
REGION1,PWRGEOB02,1,2030,70.6211
REGION1,PWRGEOB02,1,2031,70.6211
REGION1,PWRGEOB02,1,2032,70.6211
REGION1,PWRGEOB02,1,2033,70.6211
REGION1,PWRGEOB02,1,2034,70.6211
REGION1,PWRGEOB02,1,2035,70.6211
REGION1,PWRGEOB02,1,2036,70.6211
REGION1,PWRGEOB02,1,2037,70.6211
REGION1,PWRGEOB02,1,2038,70.6211
REGION1,PWRGEOB02,1,2039,70.6211
REGION1,PWRGEOB02,1,2040,70.6211
REGION1,PWRGEOB02,1,2041,70.6211
REGION1,PWRGEOB02,1,2042,70.6211
REGION1,PWRGEOB02,1,2043,70.6211
REGION1,PWRGEOB02,1,2044,70.6211
REGION1,PWRGEOB02,1,2045,70.6211
REGION1,PWRGEOB02,1,2046,70.6211
REGION1,PWRGEOB02,1,2047,70.6211
REGION1,PWRGEOB02,1,2048,70.6211
REGION1,PWRGEOB02,1,2049,70.6211
REGION1,PWRGEOB02,1,2050,55.7556
REGION1,PWRGEOB03,1,2035,24.9918
REGION1,PWRGEOB03,1,2036,70.6211
REGION1,PWRGEOB03,1,2037,70.6211
REGION1,PWRGEOB03,1,2038,70.6211
REGION1,PWRGEOB03,1,2039,70.6211
REGION1,PWRGEOB03,1,2040,70.6211
REGION1,PWRGEOB03,1,2041,70.6211
REGION1,PWRGEOB03,1,2042,70.6211
REGION1,PWRGEOB03,1,2043,70.6211
REGION1,PWRGEOB03,1,2044,70.6211
REGION1,PWRGEOB03,1,2045,70.6211
REGION1,PWRGEOB03,1,2046,70.6211
REGION1,PWRGEOB03,1,2047,70.6211
REGION1,PWRGEOB03,1,2048,70.6211
REGION1,PWRGEOB03,1,2049,70.6211
REGION1,PWRGEOB03,1,2050,55.7556
REGION1,PWRHYDB01,1,2020,46.8778
REGION1,PWRHYDB01,1,2021,46.8778
REGION1,PWRHYDB01,1,2022,46.8778
REGION1,PWRHYDB01,1,2023,46.8778
REGION1,PWRHYDB01,1,2024,46.8778
REGION1,PWRHYDB01,1,2025,46.8778
REGION1,PWRHYDB01,1,2026,46.8778
REGION1,PWRHYDB01,1,2027,46.8778
REGION1,PWRHYDB01,1,2028,46.8778
REGION1,PWRHYDB01,1,2029,46.8778
REGION1,PWRHYDB01,1,2030,46.8778
REGION1,PWRHYDB01,1,2031,46.8778
REGION1,PWRHYDB01,1,2032,46.8778
REGION1,PWRHYDB01,1,2033,46.8778
REGION1,PWRHYDB01,1,2034,46.8778
REGION1,PWRHYDB01,1,2035,46.8778
REGION1,PWRHYDB01,1,2036,46.8778
REGION1,PWRHYDB01,1,2037,46.8778
REGION1,PWRHYDB01,1,2038,46.8778
REGION1,PWRHYDB01,1,2039,46.8778
REGION1,PWRHYDB01,1,2040,46.8778
REGION1,PWRHYDB01,1,2041,46.8778
REGION1,PWRHYDB01,1,2042,46.8778
REGION1,PWRHYDB01,1,2043,46.8778
REGION1,PWRHYDB01,1,2044,46.8778
REGION1,PWRHYDB01,1,2045,46.8778
REGION1,PWRHYDB01,1,2046,46.8778
REGION1,PWRHYDB01,1,2047,46.8778
REGION1,PWRHYDB01,1,2048,46.8778
REGION1,PWRHYDB01,1,2049,46.8778
REGION1,PWRHYDB01,1,2050,46.8778
REGION1,PWRHYDB02,1,2020,12.0637
REGION1,PWRHYDB02,1,2021,12.0637
REGION1,PWRHYDB02,1,2022,12.0637
REGION1,PWRHYDB02,1,2023,12.0637
REGION1,PWRHYDB02,1,2024,12.0637
REGION1,PWRHYDB02,1,2025,12.0637
REGION1,PWRHYDB02,1,2026,12.0637
REGION1,PWRHYDB02,1,2027,12.0637
REGION1,PWRHYDB02,1,2028,12.0637
REGION1,PWRHYDB02,1,2029,12.0637
REGION1,PWRHYDB02,1,2030,12.0637
REGION1,PWRHYDB02,1,2031,12.0637
REGION1,PWRHYDB02,1,2032,12.0637
REGION1,PWRHYDB02,1,2033,12.0637
REGION1,PWRHYDB02,1,2034,12.0637
REGION1,PWRHYDB02,1,2035,12.0637
REGION1,PWRHYDB02,1,2036,12.0637
REGION1,PWRHYDB02,1,2037,12.0637
REGION1,PWRHYDB02,1,2038,12.0637
REGION1,PWRHYDB02,1,2039,12.0637
REGION1,PWRHYDB02,1,2040,12.0637
REGION1,PWRHYDB02,1,2041,12.0637
REGION1,PWRHYDB02,1,2042,12.0637
REGION1,PWRHYDB02,1,2043,12.0637
REGION1,PWRHYDB02,1,2044,12.0637
REGION1,PWRHYDB02,1,2045,12.0637
REGION1,PWRHYDB02,1,2046,12.0637
REGION1,PWRHYDB02,1,2047,12.0637
REGION1,PWRHYDB02,1,2048,12.0637
REGION1,PWRHYDB02,1,2049,12.0637
REGION1,PWRHYDB02,1,2050,12.0637
REGION1,PWRHYDB03,1,2020,3.9681
REGION1,PWRHYDB03,1,2021,3.9681
REGION1,PWRHYDB03,1,2022,3.9681
REGION1,PWRHYDB03,1,2023,3.9681
REGION1,PWRHYDB03,1,2024,3.9681
REGION1,PWRHYDB03,1,2025,3.9681
REGION1,PWRHYDB03,1,2026,3.9681
REGION1,PWRHYDB03,1,2027,3.9681
REGION1,PWRHYDB03,1,2028,3.9681
REGION1,PWRHYDB03,1,2029,3.9681
REGION1,PWRHYDB03,1,2030,3.9681
REGION1,PWRHYDB03,1,2031,3.9681
REGION1,PWRHYDB03,1,2032,3.9681
REGION1,PWRHYDB03,1,2033,3.9681
REGION1,PWRHYDB03,1,2034,3.9681
REGION1,PWRHYDB03,1,2035,3.9681
REGION1,PWRHYDB03,1,2036,3.9681
REGION1,PWRHYDB03,1,2037,3.9681
REGION1,PWRHYDB03,1,2038,3.9681
REGION1,PWRHYDB03,1,2039,3.9681
REGION1,PWRHYDB03,1,2040,3.9681
REGION1,PWRHYDB03,1,2041,3.9681
REGION1,PWRHYDB03,1,2042,3.9681
REGION1,PWRHYDB03,1,2043,3.9681
REGION1,PWRHYDB03,1,2044,3.9681
REGION1,PWRHYDB03,1,2045,3.9681
REGION1,PWRHYDB03,1,2046,3.9681
REGION1,PWRHYDB03,1,2047,3.9681
REGION1,PWRHYDB03,1,2048,3.9681
REGION1,PWRHYDB03,1,2049,3.9681
REGION1,PWRHYDB03,1,2050,3.9681
REGION1,PWRHYDB04,1,2020,11.689
REGION1,PWRHYDB04,1,2021,11.689
REGION1,PWRHYDB04,1,2022,11.689
REGION1,PWRHYDB04,1,2023,11.689
REGION1,PWRHYDB04,1,2024,11.689
REGION1,PWRHYDB04,1,2025,11.689
REGION1,PWRHYDB04,1,2026,11.689
REGION1,PWRHYDB04,1,2027,11.689
REGION1,PWRHYDB04,1,2028,11.689
REGION1,PWRHYDB04,1,2029,11.689
REGION1,PWRHYDB04,1,2030,11.689
REGION1,PWRHYDB04,1,2031,11.689
REGION1,PWRHYDB04,1,2032,11.689
REGION1,PWRHYDB04,1,2033,11.689
REGION1,PWRHYDB04,1,2034,11.689
REGION1,PWRHYDB04,1,2035,11.689
REGION1,PWRHYDB04,1,2036,11.689
REGION1,PWRHYDB04,1,2037,11.689
REGION1,PWRHYDB04,1,2038,11.689
REGION1,PWRHYDB04,1,2039,11.689
REGION1,PWRHYDB04,1,2040,11.689
REGION1,PWRHYDB04,1,2041,11.689
REGION1,PWRHYDB04,1,2042,11.689
REGION1,PWRHYDB04,1,2043,11.689
REGION1,PWRHYDB04,1,2044,11.689
REGION1,PWRHYDB04,1,2045,11.689
REGION1,PWRHYDB04,1,2046,11.689
REGION1,PWRHYDB04,1,2047,11.689
REGION1,PWRHYDB04,1,2048,11.689
REGION1,PWRHYDB04,1,2049,11.689
REGION1,PWRHYDB04,1,2050,11.689
REGION1,PWRHYDB05,1,2020,0.7493
REGION1,PWRHYDB05,1,2021,0.7493
REGION1,PWRHYDB05,1,2022,0.7493
REGION1,PWRHYDB05,1,2023,0.7493
REGION1,PWRHYDB05,1,2024,0.7493
REGION1,PWRHYDB05,1,2025,0.7493
REGION1,PWRHYDB05,1,2026,0.7493
REGION1,PWRHYDB05,1,2027,0.7493
REGION1,PWRHYDB05,1,2028,0.7493
REGION1,PWRHYDB05,1,2029,0.7493
REGION1,PWRHYDB05,1,2030,0.7493
REGION1,PWRHYDB05,1,2031,0.7493
REGION1,PWRHYDB05,1,2032,0.7493
REGION1,PWRHYDB05,1,2033,0.7493
REGION1,PWRHYDB05,1,2034,0.7493
REGION1,PWRHYDB05,1,2035,0.7493
REGION1,PWRHYDB05,1,2036,0.7493
REGION1,PWRHYDB05,1,2037,0.7493
REGION1,PWRHYDB05,1,2038,0.7493
REGION1,PWRHYDB05,1,2039,0.7493
REGION1,PWRHYDB05,1,2040,0.7493
REGION1,PWRHYDB05,1,2041,0.7493
REGION1,PWRHYDB05,1,2042,0.7493
REGION1,PWRHYDB05,1,2043,0.7493
REGION1,PWRHYDB05,1,2044,0.7493
REGION1,PWRHYDB05,1,2045,0.7493
REGION1,PWRHYDB05,1,2046,0.7493
REGION1,PWRHYDB05,1,2047,0.7493
REGION1,PWRHYDB05,1,2048,0.7493
REGION1,PWRHYDB05,1,2049,0.7493
REGION1,PWRHYDB05,1,2050,0.7493
REGION1,PWRHYDB06,1,2020,26.6156
REGION1,PWRHYDB06,1,2021,26.6156
REGION1,PWRHYDB06,1,2022,26.6156
REGION1,PWRHYDB06,1,2023,26.6156
REGION1,PWRHYDB06,1,2024,26.6156
REGION1,PWRHYDB06,1,2025,26.6156
REGION1,PWRHYDB06,1,2026,26.6156
REGION1,PWRHYDB06,1,2027,26.6156
REGION1,PWRHYDB06,1,2028,26.6156
REGION1,PWRHYDB06,1,2029,26.6156
REGION1,PWRHYDB06,1,2030,26.6156
REGION1,PWRHYDB06,1,2031,26.6156
REGION1,PWRHYDB06,1,2032,26.6156
REGION1,PWRHYDB06,1,2033,26.6156
REGION1,PWRHYDB06,1,2034,26.6156
REGION1,PWRHYDB06,1,2035,26.6156
REGION1,PWRHYDB06,1,2036,26.6156
REGION1,PWRHYDB06,1,2037,26.6156
REGION1,PWRHYDB06,1,2038,26.6156
REGION1,PWRHYDB06,1,2039,26.6156
REGION1,PWRHYDB06,1,2040,26.6156
REGION1,PWRHYDB06,1,2041,26.6156
REGION1,PWRHYDB06,1,2042,26.6156
REGION1,PWRHYDB06,1,2043,26.6156
REGION1,PWRHYDB06,1,2044,26.6156
REGION1,PWRHYDB06,1,2045,26.6156
REGION1,PWRHYDB06,1,2046,26.6156
REGION1,PWRHYDB06,1,2047,26.6156
REGION1,PWRHYDB06,1,2048,26.6156
REGION1,PWRHYDB06,1,2049,26.6156
REGION1,PWRHYDB06,1,2050,26.6156
REGION1,PWRHYDB07,1,2020,0.5869
REGION1,PWRHYDB07,1,2021,0.5869
REGION1,PWRHYDB07,1,2022,0.5869
REGION1,PWRHYDB07,1,2023,0.5869
REGION1,PWRHYDB07,1,2024,0.5869
REGION1,PWRHYDB07,1,2025,0.5869
REGION1,PWRHYDB07,1,2026,0.5869
REGION1,PWRHYDB07,1,2027,0.5869
REGION1,PWRHYDB07,1,2028,0.5869
REGION1,PWRHYDB07,1,2029,0.5869
REGION1,PWRHYDB07,1,2030,0.5869
REGION1,PWRHYDB07,1,2031,0.5869
REGION1,PWRHYDB07,1,2032,0.5869
REGION1,PWRHYDB07,1,2033,0.5869
REGION1,PWRHYDB07,1,2034,0.5869
REGION1,PWRHYDB07,1,2035,0.5869
REGION1,PWRHYDB07,1,2036,0.5869
REGION1,PWRHYDB07,1,2037,0.5869
REGION1,PWRHYDB07,1,2038,0.5869
REGION1,PWRHYDB07,1,2039,0.5869
REGION1,PWRHYDB07,1,2040,0.5869
REGION1,PWRHYDB07,1,2041,0.5869
REGION1,PWRHYDB07,1,2042,0.5869
REGION1,PWRHYDB07,1,2043,0.5869
REGION1,PWRHYDB07,1,2044,0.5869
REGION1,PWRHYDB07,1,2045,0.5869
REGION1,PWRHYDB07,1,2046,0.5869
REGION1,PWRHYDB07,1,2047,0.5869
REGION1,PWRHYDB07,1,2048,0.5869
REGION1,PWRHYDB07,1,2049,0.5869
REGION1,PWRHYDB07,1,2050,0.5869
REGION1,PWRHYDB08,1,2020,9.1789
REGION1,PWRHYDB08,1,2021,9.1789
REGION1,PWRHYDB08,1,2022,9.1789
REGION1,PWRHYDB08,1,2023,9.1789
REGION1,PWRHYDB08,1,2024,9.1789
REGION1,PWRHYDB08,1,2025,9.1789
REGION1,PWRHYDB08,1,2026,9.1789
REGION1,PWRHYDB08,1,2027,9.1789
REGION1,PWRHYDB08,1,2028,9.1789
REGION1,PWRHYDB08,1,2029,9.1789
REGION1,PWRHYDB08,1,2030,9.1789
REGION1,PWRHYDB08,1,2031,9.1789
REGION1,PWRHYDB08,1,2032,9.1789
REGION1,PWRHYDB08,1,2033,9.1789
REGION1,PWRHYDB08,1,2034,9.1789
REGION1,PWRHYDB08,1,2035,9.1789
REGION1,PWRHYDB08,1,2036,9.1789
REGION1,PWRHYDB08,1,2037,9.1789
REGION1,PWRHYDB08,1,2038,9.1789
REGION1,PWRHYDB08,1,2039,9.1789
REGION1,PWRHYDB08,1,2040,9.1789
REGION1,PWRHYDB08,1,2041,9.1789
REGION1,PWRHYDB08,1,2042,9.1789
REGION1,PWRHYDB08,1,2043,9.1789
REGION1,PWRHYDB08,1,2044,9.1789
REGION1,PWRHYDB08,1,2045,9.1789
REGION1,PWRHYDB08,1,2046,9.1789
REGION1,PWRHYDB08,1,2047,9.1789
REGION1,PWRHYDB08,1,2048,9.1789
REGION1,PWRHYDB08,1,2049,9.1789
REGION1,PWRHYDB08,1,2050,9.1789
REGION1,PWRHYDB09,1,2020,33.1563
REGION1,PWRHYDB09,1,2021,33.1563
REGION1,PWRHYDB09,1,2022,33.1563
REGION1,PWRHYDB09,1,2023,33.1563
REGION1,PWRHYDB09,1,2024,33.1563
REGION1,PWRHYDB09,1,2025,33.1563
REGION1,PWRHYDB09,1,2026,33.1563
REGION1,PWRHYDB09,1,2027,33.1563
REGION1,PWRHYDB09,1,2028,33.1563
REGION1,PWRHYDB09,1,2029,33.1563
REGION1,PWRHYDB09,1,2030,33.1563
REGION1,PWRHYDB09,1,2031,33.1563
REGION1,PWRHYDB09,1,2032,33.1563
REGION1,PWRHYDB09,1,2033,33.1563
REGION1,PWRHYDB09,1,2034,33.1563
REGION1,PWRHYDB09,1,2035,33.1563
REGION1,PWRHYDB09,1,2036,33.1563
REGION1,PWRHYDB09,1,2037,33.1563
REGION1,PWRHYDB09,1,2038,33.1563
REGION1,PWRHYDB09,1,2039,33.1563
REGION1,PWRHYDB09,1,2040,33.1563
REGION1,PWRHYDB09,1,2041,33.1563
REGION1,PWRHYDB09,1,2042,33.1563
REGION1,PWRHYDB09,1,2043,33.1563
REGION1,PWRHYDB09,1,2044,33.1563
REGION1,PWRHYDB09,1,2045,33.1563
REGION1,PWRHYDB09,1,2046,33.1563
REGION1,PWRHYDB09,1,2047,33.1563
REGION1,PWRHYDB09,1,2048,33.1563
REGION1,PWRHYDB09,1,2049,33.1563
REGION1,PWRHYDB09,1,2050,33.1563
REGION1,PWRHYDB10,1,2020,30.1966
REGION1,PWRHYDB10,1,2021,30.1966
REGION1,PWRHYDB10,1,2022,30.1966
REGION1,PWRHYDB10,1,2023,30.1966
REGION1,PWRHYDB10,1,2024,30.1966
REGION1,PWRHYDB10,1,2025,30.1966
REGION1,PWRHYDB10,1,2026,30.1966
REGION1,PWRHYDB10,1,2027,30.1966
REGION1,PWRHYDB10,1,2028,30.1966
REGION1,PWRHYDB10,1,2029,30.1966
REGION1,PWRHYDB10,1,2030,30.1966
REGION1,PWRHYDB10,1,2031,30.1966
REGION1,PWRHYDB10,1,2032,30.1966
REGION1,PWRHYDB10,1,2033,30.1966
REGION1,PWRHYDB10,1,2034,30.1966
REGION1,PWRHYDB10,1,2035,30.1966
REGION1,PWRHYDB10,1,2036,30.1966
REGION1,PWRHYDB10,1,2037,30.1966
REGION1,PWRHYDB10,1,2038,30.1966
REGION1,PWRHYDB10,1,2039,30.1966
REGION1,PWRHYDB10,1,2040,30.1966
REGION1,PWRHYDB10,1,2041,30.1966
REGION1,PWRHYDB10,1,2042,30.1966
REGION1,PWRHYDB10,1,2043,30.1966
REGION1,PWRHYDB10,1,2044,30.1966
REGION1,PWRHYDB10,1,2045,30.1966
REGION1,PWRHYDB10,1,2046,30.1966
REGION1,PWRHYDB10,1,2047,30.1966
REGION1,PWRHYDB10,1,2048,30.1966
REGION1,PWRHYDB10,1,2049,30.1966
REGION1,PWRHYDB10,1,2050,30.1966
REGION1,PWRHYDB11,1,2020,12.6444
REGION1,PWRHYDB11,1,2021,12.6444
REGION1,PWRHYDB11,1,2022,12.6444
REGION1,PWRHYDB11,1,2023,12.6444
REGION1,PWRHYDB11,1,2024,12.6444
REGION1,PWRHYDB11,1,2025,12.6444
REGION1,PWRHYDB11,1,2026,12.6444
REGION1,PWRHYDB11,1,2027,12.6444
REGION1,PWRHYDB11,1,2028,12.6444
REGION1,PWRHYDB11,1,2029,12.6444
REGION1,PWRHYDB11,1,2030,12.6444
REGION1,PWRHYDB11,1,2031,12.6444
REGION1,PWRHYDB11,1,2032,12.6444
REGION1,PWRHYDB11,1,2033,12.6444
REGION1,PWRHYDB11,1,2034,12.6444
REGION1,PWRHYDB11,1,2035,12.6444
REGION1,PWRHYDB11,1,2036,12.6444
REGION1,PWRHYDB11,1,2037,12.6444
REGION1,PWRHYDB11,1,2038,12.6444
REGION1,PWRHYDB11,1,2039,12.6444
REGION1,PWRHYDB11,1,2040,12.6444
REGION1,PWRHYDB11,1,2041,12.6444
REGION1,PWRHYDB11,1,2042,12.6444
REGION1,PWRHYDB11,1,2043,12.6444
REGION1,PWRHYDB11,1,2044,12.6444
REGION1,PWRHYDB11,1,2045,12.6444
REGION1,PWRHYDB11,1,2046,12.6444
REGION1,PWRHYDB11,1,2047,12.6444
REGION1,PWRHYDB11,1,2048,12.6444
REGION1,PWRHYDB11,1,2049,12.6444
REGION1,PWRHYDB11,1,2050,12.6444
REGION1,PWRHYDB12,1,2020,12.738
REGION1,PWRHYDB12,1,2021,12.738
REGION1,PWRHYDB12,1,2022,12.738
